delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
-0.008281910987598147,-0.0010735436668131522,0.6945169268884526,-0.00964770370677014,-0.019018103740986995,-0.18031548571954029,-0.07351110671624822,-0.03455490615351779,0.0032253679834823544,-0.12241653645425637,-0.01469701343239884,0.07769367863074941,-0.0032253679834823544,-0.07769367863074941,0.6901425602972643
