received_time_ns,timestamp,timestamp_sample,q_w,q_x,q_y,q_z,roll,pitch,yaw
1775897455728401977,1775897454411648,1775897454403648,0.7046537,-0.0009085466,-0.0024494936,0.7095467,-0.004756510653059086,-0.002162778599391261,1.5777213944608057
1775897455733388532,1775897454415648,1775897454411648,0.7046533,-0.0009170001,-0.0024490913,0.709547,-0.004767854114941577,-0.002150212959523312,1.5777222366708088
1775897455749908795,1775897454431648,1775897454423648,0.70465297,-0.00092700275,-0.002448659,0.7095473,-0.0047813381590794055,-0.002135406602371513,1.5777230785356364
1775897455756807011,1775897454435648,1775897454427648,0.7046531,-0.00092994946,-0.0024488785,0.70954716,-0.004785802202370037,-0.0021315351728430536,1.5777227422441886
1775897455773966682,1775897454451648,1775897454443648,0.7046535,-0.00094283395,-0.002449316,0.70954674,-0.004804580064810955,-0.0021138702005156678,1.577721561900376
1775897455779796382,1775897454459648,1775897454451648,0.70465285,-0.0009474035,-0.0024482745,0.7095474,-0.0048095439801730845,-0.0021059134089451356,1.5777234124231692
1775897455791518886,1775897454471648,1775897454463648,0.7046518,-0.0009518991,-0.0024468915,0.7095485,-0.0048139202255329935,-0.0020975773105217374,1.5777264438047027
1775897455798881570,1775897454475648,1775897454467648,0.7046513,-0.0009537847,-0.0024459814,0.70954895,-0.004815287410824244,-0.0020936155837342815,1.577727788206156
1775897455812629235,1775897454491648,1775897454483648,0.70465,-0.0009610892,-0.0024422465,0.70955026,-0.004820285412353467,-0.0020779772556196677,1.577731473238814
1775897455822632200,1775897454495648,1775897454487648,0.7046498,-0.00096260116,-0.0024411015,0.70955044,-0.004820791736254041,-0.0020742166951650564,1.5777319695306367
1775897455845177295,1775897454503648,1775897454495648,0.70464975,-0.0009642748,-0.0024405841,0.7095505,-0.004822416399263658,-0.0020711121109731135,1.577732133600269
1775897455851396201,1775897454519648,1775897454511648,0.7046488,-0.0009700011,-0.0024384407,0.70955145,-0.0048274474666541,-0.002059958647689405,1.5777348192473795
1775897455866352250,1775897454531648,1775897454515648,0.70464844,-0.000971791,-0.0024379967,0.7095518,-0.004829340898280089,-0.002056790430832095,1.5777358298862605
1775897455872530390,1775897454539648,1775897454523648,0.7046473,-0.0009742573,-0.0024362279,0.7095529,-0.004830309514639335,-0.0020507900659454494,1.5777388582453196
1775897455884059490,1775897454551648,1775897454535648,0.70464545,-0.0009775483,-0.0024343212,0.70955473,-0.00483224710638535,-0.002043420128966752,1.5777440838929333
1775897455891310305,1775897454555648,1775897454539648,0.7046446,-0.0009786538,-0.0024337783,0.70955557,-0.004833036944253009,-0.0020410804419071444,1.577746446977137
1775897455913288407,1775897454571648,1775897454555648,0.70464164,-0.0009815859,-0.0024311717,0.7095586,-0.004833479085687139,-0.0020332255489717978,1.5777550487319902
1775897455917322731,1775897454575648,1775897454559648,0.70464104,-0.0009821585,-0.0024305854,0.7095592,-0.004833455671235726,-0.0020315827722380297,1.57775673474353
1775897455929935995,1775897454591648,1775897454591648,0.70463794,-0.0009814716,-0.002427985,0.7095623,-0.00482880618482867,-0.0020288715362916107,1.5777655065178313
1775897455945984047,1775897454595648,1775897454595648,0.704638,-0.000982453,-0.0024268257,0.70956224,-0.0048285438764931535,-0.0020258455118497345,1.5777653260716002
1775897455950517750,1775897454611648,1775897454607648,0.7046333,-0.0009853059,-0.002425833,0.7095669,-0.004831168730275132,-0.002020365795472181,1.5777785124908335
1775897455957569370,1775897454615648,1775897454611648,0.7046319,-0.0009862774,-0.0024251873,0.70956826,-0.004831625493260867,-0.002018067890782507,1.57778239721416
1775897455978785924,1775897454631648,1775897454627648,0.7046277,-0.0009894951,-0.0024238913,0.7095725,-0.004834333114928299,-0.00201164628920672,1.577794395984538
1775897455984326289,1775897454635648,1775897454631648,0.7046266,-0.0009897238,-0.0024235155,0.7095735,-0.004834124968566981,-0.002010784861157063,1.5777972689176594
1775897455995334251,1775897454647648,1775897454643648,0.7046233,-0.0009905084,-0.0024226916,0.7095768,-0.004834070449316125,-0.0020084876285002963,1.5778065662004466
1775897456003477650,1775897454655648,1775897454651648,0.7046209,-0.000991539,-0.0024212638,0.70957917,-0.004833503479268575,-0.0020049967270404983,1.5778133194295494
1775897456019315916,1775897454671648,1775897454667648,0.7046167,-0.0009915612,-0.0024195435,0.7095833,-0.004831104885320148,-0.0020025123810034073,1.5778249766499617
1775897456027034558,1775897454679648,1775897454675648,0.7046137,-0.0009907633,-0.002419068,0.7095864,-0.004829314665982329,-0.002002953894988819,1.5778337687710007
1775897456047173926,1775897454695648,1775897454691648,0.70460826,-0.0009891853,-0.0024187067,0.7095918,-0.004826593555691807,-0.0020046471690288534,1.5778491606701224
1775897456059397664,1775897454711648,1775897454707648,0.7046035,-0.0009883066,-0.002418225,0.70959646,-0.004824684653964266,-0.0020051831021168196,1.5778623533380292
1775897456066980374,1775897454715648,1775897454711648,0.70460135,-0.0009879501,-0.0024179732,0.7095986,-0.00482383125291477,-0.002005319693329887,1.5778684414551023
1775897456086333298,1775897454731648,1775897454727648,0.7045942,-0.0009851371,-0.002417629,0.7096057,-0.004819398548371709,-0.0020087781592853667,1.577888571560516
