received_time_ns,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1775929669634990506,0.00010601862595649436,3.348871905473061e-05,-0.34562867879867554,0.000162469208589755,5.0223025027662516e-05,9.054150723386556e-05
1775929669687386377,0.00010568015568424016,3.506265056785196e-05,-0.345630019903183,2.4945980840129778e-05,6.106536602601409e-05,9.144414434558712e-06
1775929669739923045,0.00010880379704758525,3.911341627826914e-05,-0.3456284701824188,0.00019921826606150717,0.00012934833648614585,0.00010709743946790695
1775929669791941449,0.00010825088975252584,4.092087328899652e-05,-0.34562984108924866,4.6899684093659744e-05,8.849561709212139e-05,4.382281258585863e-05
1775929669843840559,0.00010935792670352384,4.6332937927218154e-05,-0.34563136100769043,0.00011008375440724194,0.00011291116970824078,3.819852281594649e-05
1775929669896224558,0.00010837196168722585,4.958473800797947e-05,-0.3456312417984009,4.396013173391111e-05,9.553599375067279e-05,7.458643813151866e-05
1775929669948660812,0.00010860945621971041,5.460655302158557e-05,-0.34563136100769043,8.58152998262085e-05,9.210236021317542e-05,9.365042205899954e-05
1775929670001009867,0.00011104822624474764,5.702708222088404e-05,-0.3456306755542755,7.69810940255411e-05,3.0876330129103735e-05,0.000137765659019351
1775929670053119598,0.00011166872718604282,6.194844172568992e-05,-0.34563103318214417,8.599228749517351e-05,0.00012866267934441566,0.00013051934365648776
1775929670105704618,0.0001111182282329537,6.52790695312433e-05,-0.345630407333374,4.516403714660555e-05,0.00010408394882688299,7.297028787434101e-05
1775929670157546641,0.00011040436220355332,6.951335672056302e-05,-0.34563127160072327,4.519198773778044e-05,0.00014935281069483608,6.313736957963556e-05
1775929670209488598,0.00011174062092322856,7.209854084067047e-05,-0.34562793374061584,0.00013249579933471978,9.19042358873412e-05,0.00011981950956396759
1775929670261215359,0.00011283393541816622,7.399341120617464e-05,-0.3456287086009979,9.704438707558438e-05,8.507045276928693e-05,9.142747876467183e-05
1775929670312984103,0.00011385360994609073,7.735232065897435e-05,-0.34562593698501587,0.00011712849664036185,0.00010446125088492408,0.0001245560561073944
1775929670314310867,0.00011360815551597625,8.10879937489517e-05,-0.345625102519989,4.982727477909066e-05,0.00010292630759067833,0.00010378030128777027
1775929670365979228,0.0001152240001829341,8.329546108143404e-05,-0.34562695026397705,9.928570943884552e-05,5.756120299338363e-05,6.084631968406029e-05
1775929670417967521,0.00011846561392303556,8.496786176692694e-05,-0.3456261456012726,0.00010395807476015761,8.268327655969188e-05,0.00013589567970484495
1775929670469981061,0.00011844049004139379,8.746787352720276e-05,-0.34562602639198303,0.0001336760469712317,9.642445365898311e-05,8.772181172389537e-05
1775929670522034889,0.0001184211578220129,9.267849964089692e-05,-0.3456256091594696,5.0997132348129526e-05,0.00019990089640486985,0.00013646326260641217
1775929670574264778,0.00011750205158023164,9.634468733565882e-05,-0.3456258177757263,1.783553307177499e-05,8.067393355304375e-05,4.903614171780646e-05
1775929670626280271,0.00011589582572923973,9.504871559329331e-05,-0.3456253111362457,3.706380084622651e-05,4.32768229075009e-06,9.031085937749594e-05
1775929670678943113,0.00011932486813748255,9.745204442879185e-05,-0.3456253409385681,0.0001763937616487965,0.00011518645624164492,6.078945443732664e-05
1775929670731062188,0.00012217545008752495,9.981642506318167e-05,-0.34562745690345764,0.00011624057515291497,0.00011717513552866876,1.3780063454760239e-05
1775929670782857684,0.0001232179783983156,0.00010267928882967681,-0.34562623500823975,2.0097259039175697e-05,0.00010647896851878613,0.0001246468018507585
1775929670837573648,0.00012346285802777857,0.00010709281923482195,-0.34562787413597107,6.367034802678972e-05,0.00013421358016785234,8.085335866780952e-05
1775929670889387544,0.00012311739556025714,0.00010961553198285401,-0.345627099275589,5.6242199207190424e-05,0.00013938559277448803,9.064830373972654e-05
1775929670941483803,0.00012476697156671435,0.00011172451922902837,-0.3456285297870636,6.978744204388931e-05,6.105380452936515e-05,5.8138914027949795e-05
