received_time_ns,base_mode,custom_mode,system_status
1775930046541178500,209,20,3
1775930047545686919,209,20,4
1775930048545249492,209,20,4
1775930049590096507,209,20,4
1775930050583428929,209,20,4
1775930051575391542,209,20,4
1775930052567184707,209,20,4
1775930053560317220,209,20,4
1775930054554409220,209,20,4
1775930055546584338,209,20,4
1775930057599902057,209,9,4
1775930057621621686,209,9,4
1775930057647561221,209,9,4
