window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-0.1529463550471126,-1.078095919038345,33.54011788476265,15.396065433166303,-20.875649927143826,0.3928052181438439,-0.1529463550471126,-1.078095919038345,33.54011788476265,-15.375679769166386,20.78095573817579,0.3928052181438439
