window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.0008189511925339556,2.567664041772165e-05,0.002120234914344432,-0.0029906670963680557,-0.0003569383359343101,-0.005605544810079924,0.003115511659910938,0.00887294010457573,0.08635270588580946,0.011500545082953693,0.0115219211324718,0.019951876269552533
