feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-115312.66245689729,486398.60650469305,-0.00199882405513374,0.001856690385101107,-0.004306795621391838,0.0060260005240444624,0.00199882405513374,-0.0060260005240444624,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,-194380.94302604022,819915.7307503524,-0.010650558464014501,0.03179187432902461,-0.0027426135675641134,-0.11062985823672325,0.010650558464014501,0.11062985823672325,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-231923.2288577059,978271.8236642312,-0.007601087053792392,-0.0038539980317345113,-0.005858663754693255,-0.02079323778976408,0.007601087053792392,0.02079323778976408,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,-53103.86678578942,223996.58689850487,-0.009171243710262239,0.0009812548932210104,-0.0005727140444879731,0.04544560717687493,0.009171243710262239,-0.04544560717687493,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,34731.7193168737,-146500.50981834982,0.02358163818791389,0.0021037576055889084,0.0029849278361696683,0.008338341395812564,-0.02358163818791389,-0.008338341395812564,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,2219.6986447558156,-9359.68510254976,-0.011615531462422248,-0.012135728774134052,-0.012040522283671699,0.012572985540754852,0.011615531462422248,-0.012572985540754852,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,1383.8980255962265,-5837.42943839008,1.1068011013271061e-06,0.0007227547684527027,-0.0003645936093717059,0.0018513034048508463,-1.1068011013271061e-06,-0.0018513034048508463,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,2105.8361318073,-8882.66552758388,-0.0009478690105035224,0.0001101170543131601,-0.0016164955588101565,0.002996798730176386,0.0009478690105035224,-0.002996798730176386,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,5532.615999116929,-23337.046502538204,-0.001163754578602958,0.0014073680362135625,-0.0020354884562209484,0.005405350816806457,0.001163754578602958,-0.005405350816806457,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,-4834.775464279144,20393.53287451585,-0.00271901728780844,-0.001679694789598854,0.0008089754793911833,0.0014619861233762205,0.00271901728780844,-0.0014619861233762205,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.03864040198456978,0.1629884913206786,-1.7038511084718106e-10,-7.521844926464785e-12,7.297655377851025e-11,-1.190021766277495e-10,1.7038511084718106e-10,1.190021766277495e-10,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.009160650097599355,-0.03864039870236233,4.044436666296956e-11,1.3322381100253992e-12,-1.7405032946771176e-11,2.825174993893068e-11,-4.044436666296956e-11,-2.825174993893068e-11,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-49588.471477332845,209168.38638563993,-0.038018143184305436,0.004165496580483813,-0.0040618335690373346,-0.02417048137942758,0.038018143184305436,0.02417048137942758,0.0
velocity_x,0.0,0.0,0.0,0.0,0.0,0.0,26848.347054800055,-113250.2021445717,-0.04320699880529383,0.9060242849335534,0.006356017459950441,-0.033459079934328416,0.04320699880529383,0.033459079934328416,0.0
velocity_y,0.0,0.0,0.0,0.0,0.0,0.0,152164.40439277806,-641842.0600509372,0.018131090349379653,0.0016306636994881977,0.9278582401691693,0.17339072696943528,-0.018131090349379653,-0.17339072696943528,0.0
velocity_z,0.0,0.0,0.0,0.0,0.0,0.0,-2698.0880248533967,11380.772341860471,0.04760741396711278,0.00632335333070283,-0.0006897278375657086,0.6822084519137278,-0.04760741396711278,-0.6822084519137278,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,49588.471477201834,-209168.38638511315,0.038018143184206064,-0.0041654965804861,0.004061833569055567,0.024170481378684806,-0.038018143184206064,-0.024170481378684806,0.0
vertical_speed,0.0,0.0,0.0,0.0,0.0,0.0,2698.0880246639394,-11380.772341058122,-0.04760741396664782,-0.006323353330696229,0.0006897278375766923,-0.6822084519134668,0.04760741396664782,0.6822084519134668,0.0
heading,0.0,0.0,0.0,0.0,0.0,0.0,1383.898025662663,-5837.429438657185,1.1068012086193194e-06,0.0007227547684400429,-0.0003645936093498449,0.0018513034053100684,-1.1068012086193194e-06,-0.0018513034053100684,0.0
mode_guided_nogps,0.0,0.0,0.0,0.0,0.0,0.0,376.3228827771036,-1587.3129897777326,-0.004211873723941495,-0.0029562006999953997,0.0005220840254098384,0.02833144946629656,0.004211873723941495,-0.02833144946629656,0.0
mode_stabilize,0.0,0.0,0.0,0.0,0.0,0.0,-376.3228824952239,1587.3129885896342,0.0042118737239009146,0.0029562006999888078,-0.0005220840254006401,-0.028331449466880883,-0.0042118737239009146,0.028331449466880883,0.0
integrator_yaw,0.0,0.0,0.0,0.0,0.0,0.0,427467984.32674205,-1806423976.7690315,-36.796782458762095,158.44581807534502,-68.66453781137051,460.0419223331766,36.796782458762095,-460.0419223331766,0.0
control_output_roll,0.0,0.0,0.0,0.0,0.0,0.0,1761386.7375885802,-7429688.295390718,0.3346112061929497,0.848988016928977,-0.3828482489879995,2.317288214409666,-0.3346112061929497,-2.317288214409666,0.0
control_output_pitch,0.0,0.0,0.0,0.0,0.0,0.0,3120633.921825505,-13163082.486959305,-0.837337515503767,1.3054232409219924,-1.0289755014540511,2.7438447946095526,0.837337515503767,-2.7438447946095526,0.0
control_output_yaw,0.0,0.0,0.0,0.0,0.0,0.0,10120.732870298729,-42687.7220150684,3.2876568109320603,0.5484224375508108,-1.008246740740275,-3.76372521940117,-3.2876568109320603,3.76372521940117,0.0
actuator_1,0.0,0.0,0.0,0.0,0.0,0.0,-898.336709697991,3789.3998180776616,-0.0063595073084439435,-0.006779634567782314,0.0017532282584282958,0.05243077873779273,0.0063595073084439435,-0.05243077873779273,0.0
actuator_2,0.0,0.0,0.0,0.0,0.0,0.0,1588.7530353532766,-6701.3246483741605,-0.005414888269988117,-0.006989342467946141,0.0017055963097778845,0.05438564014315263,0.005414888269988117,-0.05438564014315263,0.0
actuator_3,0.0,0.0,0.0,0.0,0.0,0.0,835.9046285548538,-3525.7911886270667,-0.007355589200386098,-0.00577048271507796,0.0022655367137574996,0.04767028067935672,0.007355589200386098,-0.04767028067935672,0.0
actuator_4,0.0,0.0,0.0,0.0,0.0,0.0,-2833.513876685064,11952.030563695316,-0.005331981485653355,-0.005820600698491173,0.0027853313967576322,0.046618122524327274,0.005331981485653355,-0.046618122524327274,0.0
command_roll__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-5908.736195849758,24923.565748908222,-0.002415789163001683,-0.00044056666591681207,0.04094502226994995,0.03791275873167909,0.002415789163001683,-0.03791275873167909,0.0
command_pitch__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-69.33612896755045,292.3901066881202,-0.01526969680371134,-0.12794575905721256,-0.000178159277015704,-0.050326516642864486,0.01526969680371134,0.050326516642864486,0.0
command_yaw__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-3372.3620031875557,14224.913607187058,0.021746717078102575,0.0019894541199826613,0.004538371880005513,-0.005271346617486816,-0.021746717078102575,0.005271346617486816,0.0
command_throttle__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-189046.65329184086,797414.8004938414,0.009863753122815568,-6.398115304767453e-05,0.0008095187785845729,0.04540762875492202,-0.009863753122815568,-0.04540762875492202,0.0
roll__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,34731.71933078815,-146500.50987730728,0.023581638185320757,0.0021037576042923587,0.0029849278343666236,0.008338341355743004,-0.023581638185320757,-0.008338341355743004,0.0
pitch__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,2219.698669686759,-9359.685207474286,-0.011615531441915471,-0.012135728779815171,-0.012040522275524653,0.012572985502987698,0.011615531441915471,-0.012572985502987698,0.0
yaw__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,1383.8980255581182,-5837.429438215853,1.106801158953319e-06,0.0007227547684462353,-0.00036459360934355497,0.0018513034053575642,-1.106801158953319e-06,-0.0018513034053575642,0.0
roll_rate__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,2105.83613076902,-8882.66552319539,-0.0009478690115549847,0.00011011705431460546,-0.0016164955588535827,0.002996798729491803,0.0009478690115549847,-0.002996798729491803,0.0
pitch_rate__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,5532.616005132235,-23337.046527907347,-0.001163754578066515,0.0014073680365228923,-0.002035488456566368,0.005405350807814996,0.001163754578066515,-0.005405350807814996,0.0
yaw_rate__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-4834.77546381699,20393.532872589076,-0.0027190172881960527,-0.0016796947896050018,0.0008089754792887905,0.0014619861253672088,0.0027190172881960527,-0.0014619861253672088,0.0
position_x__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-4.92318340804459e-05,0.00020766403516825037,-1.1775360567066352e-12,-6.131597798688523e-12,5.043841527641197e-12,2.2846855902599543e-10,1.1775360567066352e-12,-2.2846855902599543e-10,0.0
position_y__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,1.1669286110364846e-05,-4.922202335481635e-05,3.2164678015492763e-13,1.0285443372492949e-12,-1.297204310152963e-12,-5.4127085798332717e-11,-3.2164678015492763e-13,5.4127085798332717e-11,0.0
position_z__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-42888.70979835186,180908.2145566641,0.01374759763851336,0.003494999116373708,-0.0030688680434719446,-0.012725075174004535,-0.01374759763851336,0.012725075174004535,0.0
velocity_x__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-121671.08544803983,513219.7180203422,0.07797010648696542,-0.21612045637612906,0.0068541304504290594,0.03945788974220019,-0.07797010648696542,-0.03945788974220019,0.0
velocity_y__lag_1,0.0,0.0,0.0,0.0,0.0,0.0,-171341.57739007034,722733.0431326942,-0.0022885172216020417,-0.005515222562358442,-0.2596252096009523,-0.18759725747427808,0.0022885172216020417,0.18759725747427808,0.0
