feature,future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
command_roll,0.10323637414718032,-0.0018339799612919635,-0.1781170658208289,-0.4059539199935369,-0.16679229010006769,-0.20793542032082077,0.02152495813901996,-0.014343488564110945,0.0020033938431126648,-0.014554148401761722,-0.003314949444393359,0.01660521877744825,-0.0020033938431126648,-0.01660521877744825,-0.16599974624527894
command_pitch,-0.02992517757349735,0.10728788368166257,0.22514644559734667,0.4206491130944892,0.2650931660471442,0.2956380925198793,-0.014097843953215287,0.00877476528333623,0.017662049698816292,0.020641735803166975,0.03942507235567093,0.03940457414241944,-0.017662049698816292,-0.03940457414241944,0.20915131144103544
command_yaw,0.06393328618215328,-0.07936431404423522,-0.3799096518978934,0.06466396985867498,-0.22974648860591632,-0.11148832405803089,0.0026909529939266475,0.007776413891832687,-0.03878908757985087,-0.07564296132704106,-0.06755866443378061,-0.03503295271915659,0.03878908757985087,0.03503295271915659,-0.36762461240254846
command_throttle,0.05105962864174706,0.029184715096139225,0.08155622665538162,-0.1110493399500807,0.1378889929371182,0.0856920233570891,-0.01929925953354799,-0.0036765086474696935,0.016992167762199334,-0.026509725005452504,0.02114710269886288,0.5183876659736202,-0.016992167762199334,-0.5183876659736202,0.08897906709558313
roll,2.3903503567271494,0.009712028078644602,1.2197607477386807,0.19534135480403048,0.1373459879884802,-0.31404774018604387,-0.005353124633578341,0.07587454371049354,0.00657081815267371,-1.1374603968922035,0.16703068625833994,0.017196040913296906,-0.00657081815267371,-0.017196040913296906,1.195661743683227
pitch,0.0022181429046177342,2.21452629952317,0.12922117614677597,-0.028999848430819777,0.35451582517135005,-0.5936738263154341,-0.07344214170063706,-0.014611887440203569,0.021523634327671112,0.059192695093540436,-0.889114027279548,-0.4346787945614321,-0.021523634327671112,0.4346787945614321,0.08744340170307731
yaw,0.06963293734466172,-0.09950447480369057,3.423885182097043,1.7967765647405043,1.5850419914438185,0.03933870602640225,1.1123289382279744,-0.2492255645383567,-0.5549847596112808,0.17893806261422104,0.48443340053217243,-2.748616227661791,0.5549847596112808,2.748616227661791,3.3073910020476585
roll_rate,0.0075381560371738255,0.002738999071453304,-0.06109210456592554,0.9738959854606763,-0.13952123937956662,0.01127637577770664,-0.0013394170227109348,6.228107257501714e-05,0.0027500903805402358,0.006467092058757574,0.0024342981510409607,0.0005195851132045624,-0.0027500903805402358,-0.0005195851132045624,-0.05520236842960266
pitch_rate,-0.00416997033252184,0.0024532771642141278,0.083747831043901,-0.10982610635883674,0.9452970313855966,0.00101391117144186,-0.01222783816698478,0.0006764071121950219,-0.002472424152521282,-0.0062208142683676205,0.003293246794176094,-0.0002599996081412651,0.002472424152521282,0.0002599996081412651,0.07394229547268509
yaw_rate,0.0006861533263249773,-0.0007371030622732047,0.010631354646979008,-1.8343519758554765,-0.4852058010047228,1.22271308350216,0.04367418904248911,0.006136471925615114,-0.04249335885461543,0.0019720622478612265,-0.006536696983652331,0.067959298821354,0.04249335885461543,-0.067959298821354,0.00925198108161146
