received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775762497922547038,12587,0,100,0
1775762497976279344,12587,0,100,0
1775762498029867572,12587,0,100,0
1775762498083451292,12587,0,100,0
1775762498137056641,12587,0,100,0
1775762498190793304,12587,0,100,0
1775762498244457752,12587,0,100,0
1775762498298057405,12587,0,100,0
1775762498300869814,12587,0,100,0
1775762498354053512,12587,0,100,0
1775762498407764482,12587,0,100,0
1775762498461276817,12587,0,100,0
1775762498514904820,12587,0,100,0
1775762498568540758,12587,0,100,0
1775762498621887063,12587,0,100,0
1775762498674322167,12587,0,100,0
1775762498726651938,12587,0,100,0
1775762498780539242,12587,0,100,0
1775762498834208840,12587,0,100,0
1775762498888161737,12587,0,100,0
1775762498942079181,12587,0,100,0
1775762498996091816,12587,0,100,0
1775762499049787881,12587,0,100,0
1775762499052719989,12587,0,100,0
1775762499106386234,12587,0,100,0
1775762499160145429,12587,0,100,0
1775762499213772734,12587,0,100,0
1775762499267595058,12587,0,100,0
1775762499321102727,12587,0,100,0
1775762499374796873,12587,0,100,0
1775762499428512201,12587,0,100,0
1775762499481785495,12587,0,100,0
1775762499534185504,12587,0,100,0
1775762499587783596,12587,0,100,0
1775762499640164791,12587,0,100,0
1775762499692270400,12587,0,100,0
1775762499744454240,12587,0,100,0
1775762499798052460,12587,0,100,0
1775762499801016437,12587,0,100,0
1775762499854281380,12587,0,100,0
1775762499908154835,12587,0,100,0
1775762499961694789,12587,0,100,0
1775762500015335213,12587,0,100,0
1775762500069119404,12587,0,100,0
1775762500122674882,12587,0,100,0
1775762500176546935,12587,0,100,0
1775762500230133226,12587,0,100,0
1775762500283920327,12587,0,100,0
1775762500337523832,12587,0,100,0
1775762500391218656,12587,0,100,0
1775762500444786933,12587,0,100,0
1775762500498379847,12587,0,100,0
1775762500552182883,12587,0,100,0
1775762500554954881,12587,0,100,0
1775762500607998476,12587,0,100,0
1775762500660022051,12587,0,100,0
1775762500712412947,12587,0,100,0
1775762500765774046,12587,0,100,0
1775762500817598441,12587,0,100,0
1775762500869470448,12587,0,100,0
1775762500921381522,12587,0,100,0
1775762500973281877,12587,0,100,0
1775762501025103363,12587,0,100,0
1775762501076902807,12587,0,100,0
1775762501128707690,12587,0,100,0
1775762501180493631,12587,0,100,0
1775762501232378186,12587,0,100,0
1775762501284177694,12587,0,100,0
1775762501336029932,12587,0,100,0
1775762501387870619,12587,0,100,0
1775762501439843164,12587,0,100,0
1775762501491803775,12587,0,100,0
1775762501543692618,12587,0,100,0
1775762501595535193,12587,0,100,0
1775762501647407909,12587,0,100,0
1775762501699377574,12587,0,100,0
1775762501700687453,12587,0,100,0
1775762501752247178,12587,0,100,0
1775762501804059132,12587,0,100,0
1775762501855951270,12587,0,100,0
1775762501907883596,12587,0,100,0
1775762501959739898,12587,0,100,0
1775762502011610247,12587,0,100,0
1775762502063466458,12587,0,100,0
1775762502115424803,12587,0,100,0
1775762502167249273,12587,0,100,0
1775762502219037844,12587,0,100,0
1775762502270869322,12587,0,100,0
1775762502322723645,12587,0,100,0
1775762502374705571,12587,0,100,0
1775762502426549304,12587,0,100,0
1775762502478529854,12587,0,100,0
1775762502530665012,12587,0,100,0
1775762502582635963,12587,0,100,0
1775762502634570311,12587,0,100,0
1775762502686464118,12587,0,100,0
1775762502738312970,12587,0,100,0
1775762502790165246,12587,0,100,0
1775762502842066604,12587,0,100,0
1775762502893849223,12587,0,100,0
1775762502945717017,12587,0,100,0
1775762502997539952,12587,0,100,0
1775762503049385993,12587,0,100,0
1775762503050618217,12587,0,100,0
1775762503102348527,12587,0,100,0
1775762503154191561,12587,0,100,0
1775762503206006854,12587,0,100,0
1775762503257998353,12587,0,100,0
1775762503309811630,12587,0,100,0
1775762503361592207,12587,0,100,0
1775762503413416267,12587,0,100,0
1775762503465257829,12587,0,100,0
1775762503517153434,12587,0,100,0
1775762503569017042,12587,0,100,0
1775762503620870155,12587,0,100,0
1775762503672915408,12587,0,100,0
1775762503725570390,12587,0,100,0
1775762503779249648,12587,0,100,0
1775762503833016226,12587,0,100,0
1775762503886644673,12587,0,100,0
1775762503940491498,12587,0,100,0
1775762503994294232,12587,0,100,0
1775762504048123207,12587,0,100,0
1775762504101816166,12587,0,100,0
1775762504104746165,12587,0,100,0
1775762504158317984,12587,0,100,0
1775762504212086359,12587,0,100,0
1775762504265777814,12587,0,100,0
1775762504319651874,12587,0,100,0
1775762504373397595,12587,0,100,0
1775762504427273351,12587,0,100,0
1775762504480961830,12587,0,100,0
1775762504534659012,12587,0,100,0
1775762504588112188,12587,0,100,0
1775762504640302744,12587,0,100,0
1775762504692653155,12587,0,100,0
1775762504745826328,12587,0,100,0
1775762504748787299,12587,0,100,0
1775762504802205630,12587,0,100,0
1775762504856269366,12587,0,100,0
1775762504910116805,12587,0,100,0
1775762504963844288,12587,0,100,0
1775762505017440139,12587,0,100,0
1775762505071231845,12587,0,100,0
1775762505125150546,12587,0,100,0
1775762505178945772,12587,0,100,0
1775762505232788065,12587,0,100,0
1775762505286817058,12587,0,100,0
1775762505340784042,12587,0,100,0
1775762505394551079,12587,0,100,0
1775762505448445783,12587,0,100,0
1775762505502093568,12587,0,100,0
1775762505504993010,12587,0,100,0
1775762505558701941,12587,0,100,0
1775762505612262983,12587,0,100,0
1775762505664489156,12587,0,100,0
1775762505716671366,12587,0,100,0
1775762505770184957,12587,0,100,0
1775762505824143910,12587,0,100,0
1775762505877707544,12587,0,100,0
1775762505931640420,12587,0,100,0
1775762505985348487,12587,0,100,0
1775762506039108488,12587,0,100,0
1775762506092710556,12587,0,100,0
1775762506146281235,12587,0,100,0
1775762506199836331,12587,0,100,0
1775762506202569903,12587,0,100,0
1775762506256024978,12587,0,100,0
1775762506309511282,12587,0,100,0
1775762506363066346,12587,0,100,0
1775762506416645280,12587,0,100,0
1775762506470231542,12587,0,100,0
1775762506523906274,12587,0,100,0
1775762506577160282,12587,0,100,0
1775762506629479379,12587,0,100,0
1775762506681614720,12587,0,100,0
1775762506734316401,12587,0,100,0
1775762506787885512,12587,0,100,0
1775762506841279538,12587,0,100,0
1775762506894620993,12587,0,100,0
1775762506948187608,12587,0,100,0
1775762506951070028,12587,0,100,0
1775762507004379262,12587,0,100,0
1775762507057795755,12587,0,100,0
1775762507111373671,12587,0,100,0
1775762507165135056,12587,0,100,0
1775762507218637652,12587,0,100,0
1775762507272533423,12587,0,100,0
1775762507326215328,12587,0,100,0
1775762507380073023,12587,0,100,0
1775762507433935645,12587,0,100,0
1775762507487700389,12587,0,100,0
1775762507541304383,12587,0,100,0
1775762507594719851,12587,0,100,0
1775762507646912056,12587,0,100,0
1775762507699463454,12587,0,100,0
1775762507752738426,12587,0,100,0
1775762507755598064,12587,0,100,0
1775762507808820049,12587,0,100,0
1775762507862588217,12587,0,100,0
1775762509918709116,12587,0,100,0
1775762509921844919,12587,0,100,0
1775762509924398094,12587,0,100,0
1775762509926808307,12587,0,100,0
1775762509929444386,12587,0,100,0
1775762509931892484,12587,0,100,0
1775762509934290379,12587,0,100,0
1775762509936761770,12587,0,100,0
1775762509939280421,12587,0,100,0
1775762509941745157,12587,0,100,0
1775762509944183848,12587,0,100,0
1775762509946586127,12587,0,100,0
1775762509949035249,12587,0,100,0
1775762509951713435,12587,0,100,0
1775762509954308941,12587,0,100,0
1775762509956936796,12587,0,100,0
1775762509959434809,12587,0,100,0
1775762509962063112,12587,0,100,0
1775762509964432179,12587,0,100,0
1775762509966580340,12587,0,100,0
1775762509968807308,12587,0,100,0
1775762509970778080,12587,0,100,0
1775762509972861416,12587,0,100,0
1775762509974676331,12587,0,100,0
1775762509976531755,12587,0,100,0
1775762509978335856,12587,0,100,0
1775762509980137589,12587,0,100,0
1775762509981939194,12587,0,100,0
1775762509983653256,12587,0,100,0
1775762509985225412,12587,0,100,0
1775762509986858747,12587,0,100,0
1775762509989033657,12587,0,100,0
1775762509990652305,12587,0,100,0
1775762509992418714,12587,0,100,0
1775762509993850661,12587,0,100,0
1775762509995317613,12587,0,100,0
1775762509996714844,12587,0,100,0
1775762509998030036,12587,0,100,0
1775762509999328653,12587,0,100,0
1775762510000624038,12587,0,100,0
1775762510002053746,12587,0,100,0
1775762510003308112,12587,0,100,0
1775762510004602058,12587,0,100,0
