received_time_ns,x,y,z,vx,vy,vz
1775762497922381455,0.0,0.0,0.027,0.0,0.0,0.03
1775762497976109922,0.0,0.0,0.027,0.0,0.0,0.03
1775762498029706341,0.0,0.0,0.027,0.0,0.0,0.03
1775762498083286989,0.0,0.0,0.027,0.0,0.0,0.03
1775762498136878900,0.0,0.0,0.027,0.0,0.0,0.03
1775762498190631721,0.0,0.0,0.027,0.0,0.0,0.03
1775762498244281194,0.0,0.0,0.027,0.0,0.0,0.03
1775762498297897710,0.0,0.0,0.027,0.0,0.0,0.03
1775762498300740740,0.0,0.0,0.027,0.0,0.0,0.03
1775762498353896344,0.0,0.0,0.027,0.0,0.0,0.03
1775762498407595828,0.0,0.0,0.027,0.0,0.0,0.02
1775762498461110563,0.0,0.0,0.027,0.0,0.0,0.02
1775762498514729510,0.0,0.0,0.027,0.0,0.0,0.02
1775762498568379943,0.0,0.0,0.027,0.0,0.0,0.02
1775762498621773090,0.0,0.0,0.027,0.0,0.0,0.02
1775762498674232064,0.0,0.0,0.027,0.0,0.0,0.02
1775762498726466677,0.0,0.0,0.027,0.0,0.0,0.02
1775762498780374139,0.0,0.0,0.027,0.0,0.0,0.02
1775762498834035962,0.0,0.0,0.027,0.0,0.0,0.02
1775762498887977500,0.0,0.0,0.027,0.0,0.0,0.02
1775762498941898560,0.0,0.0,0.027,0.0,0.0,0.02
1775762498995913051,0.0,0.0,0.027,0.0,0.0,0.02
1775762499049612251,0.0,0.0,0.027,0.0,0.0,0.02
1775762499052578948,0.0,0.0,0.027,0.0,0.0,0.01
1775762499106220875,0.0,0.0,0.027,0.0,0.0,0.01
1775762499159983366,0.0,0.0,0.027,0.0,0.0,0.01
1775762499213609359,0.0,0.0,0.027,0.0,0.0,0.01
1775762499267405446,0.0,0.0,0.027,0.0,0.0,0.01
1775762499320947544,0.0,0.0,0.027,0.0,0.0,0.01
1775762499374638842,0.0,0.0,0.027,0.0,0.0,0.01
1775762499428343099,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762499481691745,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762499534015922,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762499587573634,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762499640056131,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499692184361,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499744290705,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499797882622,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499800886371,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499854119029,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499907987524,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762499961536821,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500015164895,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500068959260,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500122509331,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500176369577,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500229969947,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500283747737,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500337361385,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500391057361,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500444631685,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500498208633,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500552021428,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500554832014,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762500607901687,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500659938284,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500712225959,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500765687495,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500817517138,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500869389368,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500921302842,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762500973198046,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762501025015053,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
1775762501076820864,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01
