future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0008540473733670321,0.00018095915410306604,0.003078287420216319,-0.0042694883866971406,-0.0004407255940297071,-0.008424825041929531
