received_time_ns,base_mode,custom_mode,system_status
1775762396283963582,209,0,3
1775762397307682687,209,0,3
1775762398280785226,209,0,3
1775762399303530218,209,0,3
1775762400279117971,209,0,3
1775762401303979210,209,0,3
1775762402277547997,209,0,3
1775762403302912997,209,0,3
1775762404272849660,209,0,3
1775762407297738231,81,0,3
1775762407301070261,81,9,3
1775762407346172912,81,9,3
1775762407379595955,81,9,3
