received_time_ns,voltage_battery,current_battery,battery_remaining,drop_rate_comm
1775929601342168794,12587,0,100,0
1775929601394043315,12587,0,100,0
1775929601446090730,12587,0,100,0
1775929601498425853,12587,0,100,0
1775929601551917983,12587,0,100,0
1775929601605333889,12587,0,100,0
1775929601657269882,12587,0,100,0
1775929601709359505,12587,0,100,0
1775929601761363880,12587,0,100,0
1775929601763210189,12587,0,100,0
1775929601815017959,12587,0,100,0
1775929601867114814,12587,0,100,0
1775929601919471920,12587,0,100,0
1775929601971699237,12587,0,100,0
1775929602024636623,12587,0,100,0
1775929602076969602,12587,0,100,0
1775929602128796764,12587,0,100,0
1775929602180890163,12587,0,100,0
1775929602232803340,12587,0,100,0
1775929602285042784,12587,0,100,0
1775929602338298662,12587,0,100,0
1775929602390166208,12587,0,100,0
1775929602442353077,12587,0,100,0
1775929602494265230,12587,0,100,0
1775929602546667328,12587,0,100,0
1775929602598962964,12587,0,100,0
1775929602651320998,12587,0,100,0
1775929602703623642,12587,0,100,0
1775929602755518515,12587,0,100,0
1775929602807702793,12587,0,100,0
1775929602859744960,12587,0,100,0
1775929602911738872,12587,0,100,0
1775929602963784559,12587,0,100,0
1775929603016528188,12587,0,100,0
1775929603018165316,12587,0,100,0
1775929603070048670,12587,0,100,0
1775929603121948791,12587,0,100,0
1775929603173800626,12587,0,100,0
1775929603225994599,12587,0,100,0
1775929603278178493,12587,41,99,0
1775929603330562927,12587,41,99,0
1775929603383034240,12587,91,99,0
1775929603434984217,12587,91,99,0
1775929603486962802,12587,348,99,0
1775929603538997449,12587,348,99,0
1775929603590964770,12587,697,99,0
1775929603643219542,12587,697,99,0
1775929603695086225,12587,1071,99,0
1775929603746899212,12587,1071,99,0
1775929603798872132,12587,1512,99,0
1775929603851677968,12587,1512,99,0
1775929603903669673,12587,2019,99,0
1775929603956713809,12587,2019,99,0
1775929604008614667,12587,2600,99,0
1775929604060570724,12587,2600,99,0
1775929604112957623,12587,3157,99,0
1775929604114361762,12587,3157,99,0
1775929604166138909,12587,3414,99,0
1775929604218273684,12587,3414,99,0
1775929604270331147,12587,3672,99,0
1775929604323223350,12587,3672,99,0
1775929604375662984,12587,3963,99,0
1775929604427822686,12587,3963,99,0
1775929604479778391,12587,4245,99,0
1775929604532124746,12587,4245,99,0
1775929604585180819,12587,3439,99,0
1775929604637736547,12587,3439,99,0
1775929604689729724,12587,2434,99,0
1775929604742017168,12587,2434,99,0
1775929604793930089,12587,2343,99,0
1775929604845922082,12587,2343,99,0
1775929604898202934,12587,2642,99,0
1775929604951008290,12587,2642,99,0
1775929605003920941,12587,2883,99,0
1775929605055798088,12587,2883,99,0
1775929605107925246,12587,2949,99,0
1775929605159785977,12587,2949,99,0
1775929605212379977,12587,2899,99,0
1775929605264201156,12587,2899,99,0
1775929605265944106,12587,2825,99,0
1775929605317703174,12587,2825,99,0
1775929605382263267,12587,2783,99,0
1775929605436241758,12587,2783,99,0
1775929605493083023,12587,2775,99,0
1775929605545804221,12587,2775,99,0
1775929605597631064,12587,2783,99,0
1775929605649472179,12587,2783,99,0
1775929605702320895,12587,2800,99,0
1775929605755302569,12587,2800,99,0
1775929605808268563,12587,2808,99,0
1775929605860660293,12587,2808,99,0
1775929605913129943,12587,2816,99,0
1775929605914356549,12587,2816,99,0
1775929606016473298,12587,2833,99,0
1775929606017727647,12587,2833,99,0
1775929606070098067,12587,2833,99,0
1775929606122428230,12587,2833,99,0
1775929606174912216,12587,2849,99,0
1775929606227274603,12587,2849,99,0
1775929606279076743,12587,2858,99,0
1775929606330989185,12587,2858,99,0
1775929606382874684,12587,2858,99,0
1775929606435058674,12587,2858,99,0
1775929606487682593,12587,2866,99,0
1775929606540910856,12587,2866,99,0
1775929606593146429,12587,2866,99,0
1775929606646284677,12587,2866,99,0
1775929606698429179,12587,2874,99,0
1775929606752309656,12587,2874,99,0
1775929606804545901,12587,2874,99,0
1775929606857268667,12587,2874,99,0
1775929606909648462,12587,2883,99,0
1775929606962151584,12587,2883,99,0
1775929606964739929,12587,2883,99,0
1775929607016503381,12587,2883,99,0
1775929607068840009,12587,2883,99,0
1775929607121267580,12587,2883,99,0
1775929607173586416,12587,2883,99,0
1775929607225626984,12587,2883,99,0
1775929607277573858,12587,2883,99,0
1775929607329940854,12587,2883,99,0
1775929607382446887,12587,2883,99,0
1775929607434732988,12587,2883,99,0
1775929607491226546,12587,2883,99,0
1775929607543123276,12587,2883,99,0
1775929607595091622,12587,2883,99,0
1775929607646891042,12587,2883,99,0
1775929607699055544,12587,2883,99,0
1775929607751145840,12587,2883,99,0
1775929607803117833,12587,2883,98,0
1775929607855237153,12587,2883,98,0
1775929607907052060,12587,2883,98,0
1775929607959016854,12587,2883,98,0
1775929608010844401,12587,2883,98,0
1775929608062817803,12587,2883,98,0
1775929608064038617,12587,2883,98,0
1775929608115780054,12587,2883,98,0
1775929608168177385,12587,2883,98,0
1775929608220128323,12587,2883,98,0
1775929608273163085,12587,2883,98,0
1775929608325990329,12587,2883,98,0
1775929608378339533,12587,2883,98,0
1775929608430447269,12587,2883,98,0
1775929608483233106,12587,2883,98,0
1775929608544075304,12587,2883,98,0
1775929608595952451,12587,2883,98,0
1775929608648172281,12587,2883,98,0
1775929608701027749,12587,2883,98,0
1775929608754623366,12587,2883,98,0
1775929608806909243,12587,2874,98,0
1775929608858829462,12587,2874,98,0
1775929608911140842,12587,2883,98,0
1775929608963238146,12587,2883,98,0
1775929608965385090,12587,2883,98,0
1775929609017784981,12587,2883,98,0
1775929609069986188,12587,2883,98,0
1775929609121854631,12587,2883,98,0
1775929609173862208,12587,2891,98,0
1775929609226559727,12587,2891,98,0
1775929609279317181,12587,2891,98,0
1775929609332294440,12587,2891,98,0
1775929609384668764,12587,2883,98,0
1775929609437946466,12587,2883,98,0
1775929609489921596,12587,2883,98,0
1775929609542260752,12587,2883,98,0
1775929609594369128,12587,2883,98,0
1775929609646709500,12587,2883,98,0
1775929609699007281,12587,2891,98,0
1775929609751726656,12587,2891,98,0
1775929609803939702,12587,2883,98,0
1775929609855904176,12587,2883,98,0
1775929609908466881,12587,2883,98,0
1775929609961053617,12587,2883,98,0
1775929610014008764,12587,2883,98,0
1775929610015869473,12587,2883,98,0
1775929610067907866,12587,2883,98,0
1775929610120003410,12587,2883,98,0
1775929610172428069,12587,2883,98,0
1775929610224855096,12587,2883,98,0
1775929610277127182,12587,2883,98,0
1775929610329380388,12587,2883,98,0
1775929610381431516,12587,2883,98,0
1775929610433798544,12587,2883,98,0
1775929610486476800,12587,2883,98,0
1775929610538709462,12587,2883,98,0
1775929610590603537,12587,2883,98,0
1775929610642511276,12587,2883,98,0
1775929610694501670,12587,2883,98,0
1775929610747122038,12587,2883,98,0
1775929610801260336,12587,2874,98,0
1775929610853493126,12587,2874,98,0
1775929610906693421,12587,2883,98,0
1775929610958784614,12587,2883,98,0
1775929611011823504,12587,2874,98,0
1775929611063639628,12587,2874,98,0
1775929611118241087,12587,2874,98,0
1775929611120401343,12587,2874,98,0
1775929611172390297,12587,2883,98,0
1775929611224174038,12587,2883,98,0
1775929611276596009,12587,2874,98,0
1775929613330851893,12587,2874,98,0
1775929613332394782,12587,2874,98,0
1775929613333549069,12587,2874,98,0
1775929613334651644,12587,2816,98,0
1775929613335829451,12587,2816,98,0
1775929613336896635,12587,2700,98,0
1775929613346988613,12587,2700,98,0
