received_time_ns,lat_deg,lon_deg,alt_m,rel_home_alt_m,rel_origin_alt_m
8577401000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04666848108172417
8677361000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.046423304826021194
8777321000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04593231901526451
8877281000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.045215725898742676
8977241000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.044280633330345154
9077201000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.043151382356882095
9177161000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04184657335281372
9277121000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.04038497805595398
9377081000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.03878658637404442
9477041000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.0370648168027401
9577001000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.03524273633956909
9676961000,-35.3632621,149.1652374,584.0899658203125,-0.02744901552796364,-0.033338095992803574
9776921000,-35.3632621,149.1652374,584.0899658203125,-0.016469407826662064,-0.030270541086792946
9876881000,-35.3632621,149.1652374,584.0899658203125,-0.005489802919328213,-0.01720653474330902
9976841000,-35.3632621,149.1652374,584.1099853515625,0.019214309751987457,0.00891656894236803
10076801000,-35.3632621,149.1652374,584.1099853515625,0.046663325279951096,0.046289265155792236
10176761000,-35.3632621,149.1652374,584.1099853515625,0.0905817449092865,0.09331056475639343
10276721000,-35.3632621,149.1652374,584.1599731445312,0.16194918751716614,0.1628570854663849
10376681000,-35.3632621,149.1652374,584.1599731445312,0.279979944229126,0.27942216396331787
10476641000,-35.3632621,149.1652374,584.2799682617188,0.41722503304481506,0.4211471676826477
10576601000,-35.3632621,149.1652374,584.2799682617188,0.559959888458252,0.5654096603393555
10677394000,-35.3632621,149.1652374,584.489990234375,0.6999498605728149,0.7064428925514221
10777354000,-35.3632621,149.1652374,584.75,0.8289602398872375,0.842954158782959
10877314000,-35.3632621,149.1652374,584.75,0.9497358798980713,0.9759243726730347
10977274000,-35.3632621,149.1652374,585.0,1.0705115795135498,1.1071451902389526
11077234000,-35.3632621,149.1652374,585.0,1.1857974529266357,1.2343308925628662
11177194000,-35.3632621,149.1652374,585.22998046875,1.2983384132385254,1.357530117034912
11277154000,-35.3632621,149.1652374,585.22998046875,1.4136242866516113,1.4760197401046753
11377114000,-35.3632621,149.1652374,585.4400024414062,1.5206754207611084,1.58989679813385
11477074000,-35.3632621,149.1652374,585.4400024414062,1.622236728668213,1.699566125869751
11577034000,-35.3632621,149.1652374,585.6499633789062,1.7320327758789062,1.8055152893066406
11676994000,-35.3632621,149.1652374,585.6499633789062,1.8253594636917114,1.90862238407135
11776954000,-35.3632621,149.1652374,585.8300170898438,1.9296656847000122,2.009277820587158
11876914000,-35.3632621,149.1652374,585.8300170898438,2.0229923725128174,2.1081321239471436
11976874000,-35.3632621,149.1652374,586.0199584960938,2.1218087673187256,2.205580234527588
12076834000,-35.3632621,149.1652374,586.0199584960938,2.2151355743408203,2.3020527362823486
12176794000,-35.3632621,149.1652374,586.0199584960938,2.300227403640747,2.397803544998169
12276754000,-35.3632621,149.1652374,586.2000122070312,2.3935539722442627,2.492790699005127
12376714000,-35.3632621,149.1652374,586.2000122070312,2.4868807792663574,2.5872435569763184
12476674000,-35.3632621,149.1652374,586.3800048828125,2.5829522609710693,2.681386947631836
12576634000,-35.3632621,149.1652374,586.3800048828125,2.676278829574585,2.775460958480835
12676594000,-35.3632621,149.1652373,586.5599975585938,2.761370897293091,2.869581460952759
12777387000,-35.3632621,149.1652373,586.72998046875,2.8574423789978027,2.963576078414917
12877347000,-35.3632621,149.1652373,586.72998046875,2.9535138607025146,3.0575549602508545
12977307000,-35.3632621,149.1652373,586.9099731445312,3.0468406677246094,3.151693105697632
13077267000,-35.3632621,149.1652373,586.9099731445312,3.1429121494293213,3.2468056678771973
13177227000,-35.3632621,149.1652373,587.0800170898438,3.2334938049316406,3.341282606124878
13277187000,-35.3632621,149.1652373,587.0800170898438,3.3295655250549316,3.435828924179077
13377147000,-35.3632621,149.1652373,587.260009765625,3.411912441253662,3.5304739475250244
13477107000,-35.3632621,149.1652373,587.260009765625,3.5107290744781494,3.6249070167541504
13577067000,-35.363262,149.1652373,587.4400024414062,3.6068005561828613,3.71923828125
13677027000,-35.363262,149.1652373,587.4400024414062,3.6973822116851807,3.8136041164398193
13776987000,-35.363262,149.1652373,587.6199951171875,3.7934539318084717,3.9079465866088867
13876947000,-35.363262,149.1652373,587.6199951171875,3.8867805004119873,4.002317428588867
13976907000,-35.363262,149.1652373,587.7999877929688,3.982851982116699,4.096724510192871
14076867000,-35.363262,149.1652373,587.7999877929688,4.07892370223999,4.191226959228516
14176827000,-35.363262,149.1652373,587.97998046875,4.172250270843506,4.28587532043457
14276787000,-35.363262,149.1652373,587.97998046875,4.268321990966797,4.380634784698486
14376747000,-35.363262,149.1652373,587.97998046875,4.3616485595703125,4.475504398345947
14476707000,-35.363262,149.1652373,588.1599731445312,4.454975128173828,4.570347785949707
14576667000,-35.363262,149.1652373,588.1599731445312,4.551046848297119,4.66451358795166
14676627000,-35.363262,149.1652373,588.3300170898438,4.647118091583252,4.758248805999756
14777420000,-35.363262,149.1652373,588.3300170898438,4.740444660186768,4.8517985343933105
14877380000,-35.363262,149.1652374,588.5199584960938,4.836516380310059,4.945304870605469
14977340000,-35.363262,149.1652375,588.6900024414062,4.929842948913574,5.038886070251465
15077300000,-35.363262,149.1652375,588.6900024414062,5.02316951751709,5.132613182067871
15177260000,-35.363262,149.1652376,588.8800048828125,5.132965564727783,5.227324485778809
15277220000,-35.363262,149.1652376,588.8800048828125,5.226292610168457,5.321621894836426
15377180000,-35.3632621,149.1652378,589.0599975585938,5.319619178771973,5.4164581298828125
15477140000,-35.3632621,149.1652378,589.0599975585938,5.4156904220581055,5.511663913726807
15577100000,-35.3632623,149.1652379,589.25,5.509017467498779,5.607125282287598
15677060000,-35.3632623,149.1652379,589.25,5.5995988845825195,5.70277214050293
15777020000,-35.3632625,149.1652382,589.4299926757812,5.709394931793213,5.798386573791504
15876980000,-35.3632625,149.1652382,589.4299926757812,5.805466651916504,5.894134521484375
15976940000,-35.3632627,149.1652385,589.6099853515625,5.8987932205200195,5.9901556968688965
16076900000,-35.3632627,149.1652385,589.6099853515625,5.992119789123535,6.086310863494873
16176860000,-35.3632628,149.1652389,589.7999877929688,6.096426010131836,6.182461738586426
16276820000,-35.3632628,149.1652389,589.7999877929688,6.195242404937744,6.278666973114014
16376780000,-35.3632628,149.1652389,589.7999877929688,6.288569450378418,6.3750128746032715
16476740000,-35.3632631,149.1652393,589.97998046875,6.381896018981934,6.4713969230651855
16576700000,-35.3632631,149.1652393,589.97998046875,6.477967262268066,6.567661762237549
16676660000,-35.3632634,149.1652397,590.1699829101562,6.57952880859375,6.663762092590332
16776620000,-35.3632634,149.1652397,590.1699829101562,6.681090354919434,6.759783744812012
16877413000,-35.3632637,149.1652402,590.3499755859375,6.771671772003174,6.855861186981201
16977373000,-35.363264,149.1652408,590.5399780273438,6.8649983406066895,6.9519453048706055
17077333000,-35.363264,149.1652408,590.5399780273438,6.9610700607299805,7.0479021072387695
17177293000,-35.3632643,149.1652414,590.719970703125,7.054396629333496,7.144320487976074
17277253000,-35.3632643,149.1652414,590.719970703125,7.150468349456787,7.237387657165527
17377213000,-35.3632646,149.1652421,590.8999633789062,7.246540069580078,7.32413911819458
17477173000,-35.3632646,149.1652421,590.8999633789062,7.323397159576416,7.402215957641602
17577133000,-35.363265,149.1652429,591.0599975585938,7.392019748687744,7.470501899719238
17677093000,-35.363265,149.1652429,591.0599975585938,7.4441728591918945,7.52813720703125
17777053000,-35.3632654,149.1652437,591.1799926757812,7.488090991973877,7.5745110511779785
17877013000,-35.3632654,149.1652437,591.1799926757812,7.521029949188232,7.609280586242676
17976973000,-35.3632657,149.1652445,591.25,7.548479080200195,7.632288455963135
18076933000,-35.3632657,149.1652445,591.25,7.548479080200195,7.643669605255127
18176893000,-35.3632662,149.1652454,591.2799682617188,7.548479080200195,7.64345645904541
18276853000,-35.3632662,149.1652454,591.2799682617188,7.540244102478027,7.631745338439941
18376813000,-35.3632662,149.1652454,591.2799682617188,7.521029949188232,7.608885765075684
18476773000,-35.3632666,149.1652464,591.2699584960938,7.474366664886475,7.575255393981934
18576733000,-35.3632666,149.1652464,591.2699584960938,7.435937881469727,7.531720161437988
18676693000,-35.3632669,149.1652474,591.219970703125,7.500793933868408,7.500793933868408
18776653000,-35.3632669,149.1652474,591.219970703125,7.44459867477417,7.44459867477417
18876613000,-35.3632674,149.1652485,591.1300048828125,7.38501501083374,7.38501501083374
18977406000,-35.3632679,149.1652498,591.0199584960938,7.323726654052734,7.323726654052734
19077366000,-35.3632679,149.1652498,591.0199584960938,7.262022018432617,7.262022018432617
19177326000,-35.3632683,149.165251,590.8999633789062,7.200776100158691,7.200776100158691
19277286000,-35.3632683,149.165251,590.8999633789062,7.140191078186035,7.140191078186035
19377246000,-35.3632688,149.1652523,590.7799682617188,7.081475257873535,7.081475257873535
19477206000,-35.3632688,149.1652523,590.7799682617188,7.024206161499023,7.024206161499023
19577166000,-35.3632693,149.1652538,590.6699829101562,6.968446254730225,6.968446254730225
19677126000,-35.3632693,149.1652538,590.6699829101562,6.914183139801025,6.914183139801025
19777086000,-35.3632699,149.1652554,590.5700073242188,6.861238479614258,6.861238479614258
19877046000,-35.3632699,149.1652554,590.5700073242188,6.809398174285889,6.809398174285889
19977006000,-35.3632704,149.1652571,590.469970703125,6.75863790512085,6.75863790512085
20076966000,-35.3632704,149.1652571,590.469970703125,6.7087788581848145,6.7087788581848145
20176926000,-35.363271,149.1652589,590.3699951171875,6.659517765045166,6.659517765045166
20276886000,-35.363271,149.1652589,590.3699951171875,6.610760688781738,6.610760688781738
20376846000,-35.3632716,149.1652607,590.2799682617188,6.562338829040527,6.562338829040527
20476806000,-35.3632716,149.1652607,590.2799682617188,6.514155387878418,6.514155387878418
20576766000,-35.3632716,149.1652607,590.2799682617188,6.4661431312561035,6.4661431312561035
20676726000,-35.3632722,149.1652627,590.1900024414062,6.418181419372559,6.418181419372559
20776686000,-35.3632722,149.1652627,590.1900024414062,6.370177745819092,6.370177745819092
20876646000,-35.3632728,149.1652649,590.1099853515625,6.322054386138916,6.322054386138916
20976606000,-35.3632728,149.1652649,590.1099853515625,6.273954391479492,6.273954391479492
21077399000,-35.3632734,149.1652671,590.0199584960938,6.225826740264893,6.225826740264893
21177359000,-35.363274,149.1652694,589.9299926757812,6.177609920501709,6.177609920501709
21277319000,-35.363274,149.1652694,589.9299926757812,6.129316806793213,6.129316806793213
21377279000,-35.3632747,149.1652718,589.8399658203125,6.0805840492248535,6.0805840492248535
21477239000,-35.3632747,149.1652718,589.8399658203125,6.03221321105957,6.03221321105957
21577199000,-35.3632753,149.1652743,589.75,5.983777046203613,5.983777046203613
21677159000,-35.3632753,149.1652743,589.75,5.935333728790283,5.935333728790283
21777119000,-35.363276,149.1652771,589.6699829101562,5.8868231773376465,5.8868231773376465
21877079000,-35.363276,149.1652771,589.6699829101562,5.838291645050049,5.838291645050049
21977039000,-35.3632767,149.1652799,589.5800170898438,5.789805889129639,5.789805889129639
22076999000,-35.3632767,149.1652799,589.5800170898438,5.741367340087891,5.741367340087891
22176959000,-35.3632773,149.1652828,589.489990234375,5.692947864532471,5.692947864532471
22276919000,-35.3632773,149.1652828,589.489990234375,5.644442081451416,5.644442081451416
22376879000,-35.363278,149.1652858,589.3999633789062,5.595863342285156,5.595863342285156
22476839000,-35.363278,149.1652858,589.3999633789062,5.547329902648926,5.547329902648926
22576799000,-35.363278,149.1652858,589.3999633789062,5.498821258544922,5.498821258544922
22676759000,-35.3632788,149.1652889,589.3099975585938,5.449842929840088,5.449842929840088
22776719000,-35.3632788,149.1652889,589.3099975585938,5.401152610778809,5.401152610778809
22876679000,-35.3632795,149.1652922,589.22998046875,5.352451324462891,5.352451324462891
22976639000,-35.3632795,149.1652922,589.22998046875,5.303830146789551,5.303830146789551
23076599000,-35.3632802,149.1652957,589.1400146484375,5.255181789398193,5.255181789398193
23177392000,-35.363281,149.1652992,589.0499877929688,5.20655632019043,5.20655632019043
23277352000,-35.363281,149.1652992,589.0499877929688,5.158064842224121,5.158064842224121
