feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,0.06567300142397813,-0.001340760193349816,-0.17527975456821418,-0.24257882943157494,-0.1286769948014402,-0.14868223497761737,-0.09653362169418497,0.05082606116170772,-0.42722120926919394,0.07432148296257526,-0.01307864049878632,0.06784930967847343
command_pitch,-0.029296406856952173,0.066995099541146,0.20297351693935783,0.3362928499196605,0.23182969379273122,0.1763290972298057,0.1058269826719377,-0.07095140904501587,0.2705167490783143,-0.04150963931027407,0.005290620811637475,-0.2877084406040517
command_yaw,0.05158888742874732,-0.04962642708106279,-0.4247679405496791,-0.0909033986519577,-0.1902818825908599,-0.004801453907032202,-0.41391179113182514,-0.013385230926098935,-0.23670523267438337,0.24911254376226957,0.12475562800537865,0.3847347382863669
command_throttle,0.038226555762138216,0.018673966159076873,0.06815988588388218,-0.08028295260273999,0.14124588862514814,0.08064545717457344,-0.3490384803860824,0.06868568962590796,0.5637212687403815,0.19646955290944945,0.14339621026525792,-0.13064917979728963
roll,1.9522012720841428,0.015956842631499785,0.7112615833614733,0.15597569136977207,0.09397010333041476,-0.13291099974539572,-0.16085764967096072,0.2635613127466069,1.2123193743913494,0.21765694573366134,-0.09022361210618199,0.17328521755475845
pitch,0.034375665207443236,1.8387375458859643,0.08957331113130618,-0.012822719727520256,0.15112132599696937,-0.3064472638210914,0.3905003855177914,0.26728189069681085,0.5987733458285269,0.5064186921809131,0.29985506705544085,0.5717000254264732
yaw,0.0015826960208496729,-0.000630337098709312,0.7442558925694933,0.078040989809455,0.06223930006857377,0.0006978305148181838,0.016614719229778085,0.01344666827254665,0.7223033118868869,-0.01897035729169503,0.025572575740233458,0.03492367394518398
roll_rate,0.0016843548833392397,0.0032454948104322684,-0.02602077479087071,1.1408435731552564,-0.1353848442658638,0.05784346804552908,0.004244552101662703,-0.016757406687400174,-0.02147444138585231,0.2679743949450579,-0.00022349521937978234,-0.08243847760320261
pitch_rate,-0.0017442664848001865,-0.0012457177874810384,0.015866136033912914,-0.002037857184983397,1.234656322936716,0.014564340320751313,0.03678241902756464,0.0186790572464943,0.01812433631702229,0.04795832605384859,0.008485310662400741,0.010510994191915802
yaw_rate,0.005878601624898457,-0.00190220168936262,0.0046721235218609575,-1.44484804737616,-0.03325646673922115,1.055149000774556,0.005575656006774758,0.056940503454104646,-0.03805441376676861,-0.4405756471881182,-0.3818690218053349,-0.5309139828440149
