received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775897182295700736,2856000,0.0,0.0,0.0,0.0
1775897182299700736,2860000,0.0,0.0,0.0,0.0
1775897182495700736,3056000,0.0,0.0,0.0,0.0
1775897182695700736,3256000,0.0,0.0,0.0,0.0
1775897182895700736,3456000,0.0,0.0,0.0,0.0
1775897183099700736,3660000,0.0,0.0,0.0,0.0
1775897183291700736,3852000,0.0,0.0,0.0,0.0
1775897183495700736,4056000,0.0,0.0,0.0,0.0
1775897183695700736,4256000,0.0,0.0,0.0,0.0
1775897183899700736,4460000,0.0,0.0,0.0,0.0
1775897184095700736,4656000,0.0,0.0,0.0,0.0
1775897184295700736,4856000,0.0,0.0,0.0,0.0
1775897184495700736,5056000,0.0,0.0,0.0,0.0
1775897184695700736,5256000,0.0,0.0,0.0,0.0
1775897184895700736,5456000,0.0,0.0,0.0,0.0
1775897185091700736,5652000,0.0,0.0,0.0,0.0
1775897185295700736,5856000,0.0,0.0,0.0,0.0
1775897185495700736,6056000,0.0,0.0,0.0,0.0
1775897185695700736,6256000,0.0,0.0,0.0,0.0
1775897185895700736,6456000,0.0,0.0,0.0,0.0
1775897186095700736,6656000,0.0,0.0,0.0,0.0
1775897186295700736,6856000,0.0,0.0,0.0,0.0
1775897186495700736,7056000,0.0,0.0,0.0,0.0
1775897186691700736,7252000,0.0,0.0,0.0,0.0
1775897186895700736,7456000,0.0,0.0,0.0,0.0
1775897187095700736,7656000,0.0,0.0,0.0,0.0
1775897187295700736,7856000,0.0,0.0,0.0,0.0
1775897187495700736,8056000,0.0,0.0,0.0,0.0
1775897187695700736,8256000,0.0,0.0,0.0,0.0
1775897187895700736,8456000,0.0,0.0,0.0,0.0
1775897188095700736,8656000,0.0,0.0,0.0,0.0
1775897188295700736,8856000,0.0,0.0,0.0,0.0
1775897188495700736,9056000,0.0,0.0,0.0,0.0
1775897188695700736,9256000,0.0,0.0,0.0,0.0
1775897188895700736,9456000,0.0,0.0,0.0,0.0
1775897189095700736,9656000,0.0,0.0,0.0,0.0
1775897189291700736,9852000,0.0,0.0,0.0,0.0
1775897189495700736,10056000,0.0,0.0,0.0,0.0
1775897189695700736,10256000,0.0,0.0,0.0,0.0
1775897189895700736,10456000,0.0,0.0,0.0,0.0
1775897190091700736,10652000,0.0,0.0,0.0,0.0
1775897190303700736,10864000,0.0,0.0,0.0,0.0
1775897190495700736,11056000,0.0,0.0,0.0,0.0
1775897190695700736,11256000,0.0,0.0,0.0,0.0
1775897190899700736,11460000,0.0,0.0,0.0,0.0
1775897191091700736,11652000,0.0,0.0,0.0,0.0
1775897191295700736,11856000,0.0,0.0,0.0,0.0
1775897191495700736,12056000,0.0,0.0,0.0,0.0
1775897191695700736,12256000,0.0,0.0,0.0,0.0
1775897191899700736,12460000,0.0,0.0,0.0,0.0
1775897192095700736,12656000,0.0,0.0,0.0,0.0
1775897192295700736,12856000,0.0,0.0,0.0,0.0
1775897192495700736,13056000,0.0,0.0,0.0,0.0
1775897192683700736,13244000,0.0,0.0,0.0,0.0
1775897192891700736,13452000,0.0,0.0,0.0,0.0
1775897193095700736,13656000,0.0,0.0,0.0,0.0
1775897193295700736,13856000,0.0,0.0,0.0,0.0
1775897193495700736,14056000,0.0,0.0,0.0,0.0
1775897193695700736,14256000,0.0,0.0,0.0,0.0
1775897193895700736,14456000,0.0,0.0,0.0,0.0
1775897194095700736,14656000,0.0,0.0,0.0,0.0
1775897194299700736,14860000,0.0,0.0,0.0,0.0
1775897194495700736,15056000,0.0,0.0,0.0,0.0
1775897194695700736,15256000,0.0,0.0,0.0,0.0
1775897194891700736,15452000,0.0,0.0,0.0,0.0
1775897195091700736,15652000,0.0,0.0,0.0,0.0
1775897195295700736,15856000,0.0,0.0,0.0,0.0
1775897195495700736,16056000,0.0,0.0,0.0,0.0
1775897195695700736,16256000,0.0,0.0,0.0,0.0
