received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775897188771937411,1775897187523010,1,4,4,False,0,0,True,True,0,0,1
1775897188848860619,1775897187583010,1,4,4,False,0,0,True,True,0,0,1
1775897188960764239,1775897187683010,1,2,2,False,0,0,False,True,0,0,1
1775897189086308475,1775897187791010,1,2,2,False,0,0,True,True,0,0,1
1775897189655715791,1775897188291010,1,2,2,False,0,0,True,True,0,0,1
1775897190214698165,1775897188791010,1,2,2,False,0,0,True,True,0,0,1
1775897190312163448,1775897188883010,2,14,14,False,0,0,True,True,4,0,1
1775897190879993177,1775897189383010,2,14,14,False,0,0,True,True,4,0,1
1775897191446689810,1775897191438082,2,14,14,False,0,0,True,True,4,0,1
1775897192016490597,1775897192014672,2,14,14,False,0,0,True,True,4,0,1
1775897192612235530,1775897192613437,2,14,14,False,0,0,True,True,4,0,1
1775897193175457661,1775897193169000,2,14,14,False,0,0,True,True,4,0,1
1775897193782366582,1775897193733334,2,14,14,False,0,0,True,True,4,0,1
1775897194353039717,1775897194241334,2,14,14,False,0,0,True,True,4,0,1
1775897194926305666,1775897194749334,2,14,14,False,0,0,True,True,4,0,1
1775897195483537021,1775897195253334,2,14,14,False,0,0,True,True,4,0,1
1775897196077701376,1775897195761334,2,14,14,False,0,0,True,True,4,0,1
1775897196664733262,1775897196269334,2,14,14,False,0,0,True,True,4,0,1
1775897197248087077,1775897196777334,2,14,14,False,0,0,True,True,4,0,1
1775897197825870505,1775897197285334,2,14,14,False,0,0,True,True,4,0,1
1775897198385048989,1775897197789334,2,14,14,False,0,0,True,True,4,0,1
1775897198974686751,1775897198293334,2,14,14,False,0,0,True,True,4,0,1
1775897199567682563,1775897198797334,2,14,14,False,0,0,True,True,4,0,1
1775897200138026425,1775897199305334,2,14,14,False,0,0,True,True,4,0,1
1775897200561612725,1775897199693334,2,14,14,False,0,0,True,True,4,0,1
1775897200584991441,1775897199713334,2,2,2,False,0,0,True,True,4,0,1
1775897201180298628,1775897200217334,2,2,2,False,0,0,True,True,4,0,1
1775897201748814624,1775897200725334,2,2,2,False,0,0,True,True,4,0,1
1775897202348328607,1775897201237334,2,2,2,False,0,0,True,True,4,0,1
1775897202910904604,1775897201737334,2,2,2,False,0,0,True,True,4,0,1
1775897203486937502,1775897202245334,2,2,2,False,0,0,True,True,4,0,1
1775897204056524418,1775897202753334,2,2,2,False,0,0,True,True,4,0,1
1775897204621501463,1775897203261334,2,2,2,False,0,0,True,True,4,0,1
1775897205202571438,1775897203769334,2,2,2,False,0,0,True,True,4,0,1
1775897205762376649,1775897204269334,2,2,2,False,0,0,True,True,4,0,1
1775897206326801140,1775897206324488,2,2,2,False,0,0,True,True,4,0,1
1775897206912406100,1775897206900149,2,2,2,False,0,0,True,True,4,0,1
1775897207455093599,1775897207452409,2,2,2,False,0,0,True,True,4,0,1
1775897208033398031,1775897208022803,2,2,2,False,0,0,True,True,4,0,1
1775897208590943256,1775897208532841,2,2,2,False,0,0,True,True,4,0,1
1775897208666342542,1775897208592841,2,2,2,False,0,0,True,True,4,0,1
1775897208678883907,1775897208604841,2,18,18,False,0,0,True,True,4,0,1
1775897208690307326,1775897208616841,2,18,18,False,0,0,True,True,4,0,1
1775897209259591648,1775897209116841,2,18,18,False,0,0,True,True,4,0,1
1775897209816658286,1775897209616841,2,18,18,False,0,0,True,True,4,0,1
1775897210365256650,1775897210124841,2,18,18,False,0,0,True,True,4,0,1
1775897210955456006,1775897210632841,2,18,18,False,0,0,True,True,4,0,1
1775897211519653450,1775897211140841,2,18,18,False,0,0,True,True,4,0,1
1775897212079882746,1775897211640841,2,18,18,False,0,0,True,True,4,0,1
1775897212673337556,1775897212148841,2,18,18,False,0,0,True,True,4,0,1
1775897213244797538,1775897212656841,2,18,18,False,0,0,True,True,4,0,1
1775897213828637080,1775897213156841,2,18,18,False,0,0,True,True,4,0,1
1775897214400548498,1775897213664841,2,18,18,False,0,0,True,True,4,0,1
1775897214852386291,1775897214064841,1,2,2,False,0,0,True,True,4,6,1
1775897215447055233,1775897214576841,1,2,2,False,0,0,True,True,4,6,1
1775897215581537694,1775897214696841,1,2,2,False,0,0,False,True,4,6,1
