window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
0.03358563567354966,0.02046549351380853,161.87371902805535,-10.011052331936785,-24.79668850901933,-23.987508461850066,0.03358563567354966,0.02046549351380853,161.87371902805535,-14.880440118015112,-25.669474326627384,-23.987508461850066
