feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,8.788598138292328e-18,-1.4019916088816052e-17,-8.193856768962605e-15,-5.282539931794235e-16,-3.9270053741893996e-16,-4.950180887010619e-16,8.788598138292328e-18,-1.4019916088816052e-17,-8.193856768962605e-15,-0.0007474874775150383,-0.0013668645992411669,-4.950180887010619e-16
command_pitch,1.0117339794671849e-16,-1.29706153173382e-16,-6.2741080388493754e-15,2.5689477668110967e-16,-2.1230540875130927e-16,6.781108004805175e-16,1.0117339794671849e-16,-1.29706153173382e-16,-6.2741080388493754e-15,-0.0008550961649141137,-0.00157087311402724,6.781108004805175e-16
command_yaw,-1.2763147456673814e-15,-2.4574757336054583e-17,-2.643339756897601e-14,5.171698874212028e-15,-7.426361604842137e-17,-2.8428023030066885e-15,-1.2763147456673814e-15,-2.4574757336054583e-17,-2.643339756897601e-14,-0.00326120230677299,-0.005983632661435208,-2.8428023030066885e-15
command_throttle,-5.31586235998188e-16,9.296389742452872e-17,-6.160988574960742e-15,8.320749733355188e-15,4.558653209064691e-17,1.2307554424221084e-15,-5.31586235998188e-16,9.296389742452872e-17,-6.160988574960742e-15,-0.008797453636708637,-0.01609755129568853,1.2307554424221084e-15
roll,0.9999999999999923,1.369167425778556e-16,2.559068373671875e-14,1.549918705918764e-13,-5.0682654887256946e-14,7.329662099159233e-14,0.9999999999999923,1.369167425778556e-16,2.559068373671875e-14,-0.04504358240240018,-0.08249404506172257,7.329662099159233e-14
pitch,-6.908670920540275e-16,0.9999999999999903,-2.6217207605195563e-14,4.2345489329941675e-14,-5.249929461574801e-15,7.029858581218308e-14,-6.908670920540275e-16,0.9999999999999903,-2.6217207605195563e-14,-0.06632957683666489,-0.12146897678751242,7.029858581218308e-14
yaw,-4.818504669440483e-17,1.268248844769162e-18,0.5,-2.3170005089148515e-15,-4.1635511508710944e-17,1.6591519550573575e-15,-4.818504669440483e-17,1.268248844769162e-18,0.5,0.015989181244397146,0.02928605049095663,1.6591519550573575e-15
roll_rate,-3.7719770317347e-17,-2.0813220279995956e-17,1.7746141778434175e-15,0.9999999999999665,-4.543107824444197e-15,5.6359008166987194e-15,-3.7719770317347e-17,-2.0813220279995956e-17,1.7746141778434175e-15,-1.004619463635135,-0.008464330543193215,5.6359008166987194e-15
pitch_rate,-8.587658533046392e-17,-2.0044381480003374e-17,3.587173939879189e-15,4.831962277233234e-16,0.9999999999999862,3.9770048635443916e-16,-8.587658533046392e-17,-2.0044381480003374e-17,3.587173939879189e-15,0.0018196526450535795,-0.9966687700390127,3.9770048635443916e-16
yaw_rate,3.4292707253724415e-17,7.537305580918924e-18,-9.608829778990319e-16,3.8389078122259866e-17,1.4533232093846072e-16,0.9999999999999862,3.4292707253724415e-17,7.537305580918924e-18,-9.608829778990319e-16,0.00912692484956834,0.016715395610995984,0.9999999999999862
position_x,8.45031937207768e-18,4.414663380957196e-19,6.073707266885585e-18,1.3969853078830714e-17,-5.810624252839456e-19,4.6535529920716026e-17,8.45031937207768e-18,4.414663380957196e-19,6.073707266885585e-18,-6.902348568256655e-05,-0.00012631946392509073,4.6535529920716026e-17
position_y,2.003353739932339e-18,1.0466100286606243e-19,1.4399138391754022e-18,3.3119019568470273e-18,-1.377534977091701e-19,1.1032365329592406e-17,2.003353739932339e-18,1.0466100286606243e-19,1.4399138391754022e-18,-1.6363701882982513e-05,-2.9947111901701314e-05,1.1032365329592406e-17
position_z,-2.3977261762186435e-17,5.323727766697964e-19,1.8529999765558297e-15,1.2642085475793878e-16,1.932665463535666e-18,-6.866829545420792e-16,-2.3977261762186435e-17,5.323727766697964e-19,1.8529999765558297e-15,4.100407937138453e-06,7.513293758475645e-06,-6.866829545420792e-16
velocity_x,-8.678755848870623e-18,-2.1633102899155586e-18,-7.215685188513561e-16,6.143688400855512e-17,-7.045658713090753e-17,-5.949404120361165e-16,-8.678755848870623e-18,-2.1633102899155586e-18,-7.215685188513561e-16,-0.0002439051069172867,-0.00044660759070879624,-5.949404120361165e-16
