future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
2.5455671564757467,-0.15440346203087296,297.01951887061597,-1.392576510580228,-2.6206076949060355,26.13862158442778
