received_time_ns,event_type,field_name,previous_value,current_value
1775658410951787649,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658410951787649,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775658411299922382,vehicle_control_mode_events,flag_armed,False,True
1775658411299922382,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775658411299922382,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775658421263338365,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658421263338365,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775658429356844784,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775658429356844784,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775658435265474768,vehicle_control_mode_events,flag_armed,True,False
1775658435265474768,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775658435265474768,vehicle_control_mode_events,flag_control_auto_enabled,True,False
