future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.0053127990109415706,0.004151435001870481,0.014007265683942616,-0.00439994319251226,0.0015434726145872927,-0.007290800975334523
