received_time_ns,x,y,z,vx,vy,vz
1775762798294865235,0.0,0.0,0.027,0.0,0.0,0.03
1775762798348521819,0.0,0.0,0.027,0.0,0.0,0.03
1775762798402157284,0.0,0.0,0.027,0.0,0.0,0.03
1775762798455924930,0.0,0.0,0.027,0.0,0.0,0.03
1775762798509450836,0.0,0.0,0.027,0.0,0.0,0.03
1775762798562726714,0.0,0.0,0.027,0.0,0.0,0.03
1775762798616140820,0.0,0.0,0.027,0.0,0.0,0.03
1775762798669828089,0.0,0.0,0.027,0.0,0.0,0.03
1775762798723516702,0.0,0.0,0.027,0.0,0.0,0.03
1775762798726436883,0.0,0.0,0.027,0.0,0.0,0.03
1775762798779919625,0.0,0.0,0.027,0.0,0.0,0.02
1775762798833548914,0.0,0.0,0.027,0.0,0.0,0.02
1775762798887230327,0.0,0.0,0.027,0.0,0.0,0.02
1775762798940937435,0.0,0.0,0.027,0.0,0.0,0.02
1775762798994688762,0.0,0.0,0.027,0.0,0.0,0.02
1775762799048506615,0.0,0.0,0.027,0.0,0.0,0.02
1775762799102221085,0.0,0.0,0.027,0.0,0.0,0.02
1775762799155978783,0.0,0.0,0.027,0.0,0.0,0.02
1775762799209580046,0.0,0.0,0.027,0.0,0.0,0.02
1775762799263203964,0.0,0.0,0.027,0.0,0.0,0.02
1775762799316863302,0.0,0.0,0.027,0.0,0.0,0.02
1775762799370388955,0.0,0.0,0.027,0.0,0.0,0.02
1775762799424127487,0.0,0.0,0.027,0.0,0.0,0.02
1775762799427068403,0.0,0.0,0.027,0.0,0.0,0.01
1775762799480566602,0.0,0.0,0.027,0.0,0.0,0.01
1775762799534153178,0.0,0.0,0.027,0.0,0.0,0.01
1775762799587786918,0.0,0.0,0.027,0.0,0.0,0.01
1775762799641466479,0.0,0.0,0.027,0.0,0.0,0.01
1775762799695125529,0.0,0.0,0.027,0.0,0.0,0.01
1775762799748945815,0.0,0.0,0.027,0.0,0.0,0.01
1775762799802550789,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762799856150324,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762799909740100,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762799963421677,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01
1775762800017216173,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762800070872571,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762800073763923,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762800127043775,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762800180898044,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
1775762800234556074,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0
