received_time_ns,base_mode,custom_mode,system_status
1775762799265990492,209,0,3
1775762800288108160,209,0,3
1775762801261161698,209,0,3
1775762802282222710,209,0,3
1775762803253242415,209,0,3
1775762804273891005,209,0,3
1775762805293412963,209,0,3
1775762806265769247,209,0,3
1775762807279934506,209,0,3
1775762810296761843,81,0,3
1775762810299457629,81,9,3
1775762810342622446,81,9,3
1775762810371639559,81,9,3
