future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate,future_state_position_x,future_state_position_y,future_state_position_z,future_state_velocity_x,future_state_velocity_y,future_state_velocity_z,future_state_altitude,future_state_vertical_speed,future_state_heading
0.02072289839725009,0.015053360350574443,1.417708746771197,11.585142746328666,-82.34708606058311,1.4493617366210945,-189108964.48178822,969599254.7768123,-54.27833830194511,2.1081149985385954,11.733178915605263,10.025344412675445,54.27833830194511,-10.025344412675445,1.417708746771197
