feature,window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
command_roll,0.15628600223532493,-0.008550238999825474,-0.37999884288466923,-0.09107701497054163,-0.01483825822506258,-0.03892598845211224,-0.05181884818678267,0.056326635614443746,-0.5013408315085249,0.012948638439945648,-0.03189037166953254,-0.017797870197710074
command_pitch,-0.12815550547328122,0.10998151445708919,-0.036290925985825465,0.07413373548767799,0.041932162673348955,-0.08127245694363448,-0.05944373752929041,-0.09920636548621356,-0.07452505054463646,0.137200102569027,0.06492348946812655,0.0664461911573658
command_yaw,0.0989670591304873,-0.0893809597045781,0.7763809638791607,0.15682147157743287,-0.01501057977563761,0.34670319122172905,-0.13012833823040265,0.02376760053936324,0.8797671835801852,0.005881807117111469,0.04475898966592805,-0.19643848379202922
command_throttle,0.02190069126671234,0.010721676689973168,3.7876930807745275,-0.07096124613780226,0.13163710239861648,0.3797037387565222,-0.38356194486822986,0.07454635223979172,3.951574252733711,-0.06869174407867074,-0.07108339213551694,-0.381170954828351
roll,1.7204303679067212,0.000418933487460168,-1.198280282255704,0.09916277392946944,-0.015602607375476352,-0.15670797510236772,0.2325674669738187,0.21811047007236795,-1.7209491007637667,0.07756924353599116,-0.04289513361845758,0.0013629782296757193
pitch,0.0022568756044242426,1.5642736838834868,-0.7726650166574465,0.034399476855868666,0.03866263569884068,-0.19599570866285618,0.1464999759880768,0.1490031691485932,-0.6729698736062082,0.17485831760458467,0.11321605631119436,0.3081071879032717
yaw,-6.349793619641204e-05,-3.307028600204361e-05,1.0770387350187125,8.801719072137068e-05,0.0005899478636290806,0.05262333596076399,-0.011926342410503894,-0.006928205377497134,1.0284528502716426,0.014397268605108966,0.03901880107892597,-0.031000796292546186
roll_rate,0.00057609403932614,0.0007432510258338128,-0.006876277675148999,1.1396082302098338,-0.11970432248230795,0.020852897521245972,0.004386106690744459,-0.004992248460926213,-0.004091019660484819,0.23526316579777884,-0.024375959675371123,-0.043023315351342156
pitch_rate,-0.0019346252987531814,5.033383496797196e-05,0.034975267030483266,0.013274467402753865,1.2514855907915754,0.03530332974774846,0.02829964183020187,0.010861168129351638,0.041053337622660425,0.11472200993251994,0.022197161684232913,-0.017693467215361518
yaw_rate,0.0,-0.0014633104169635858,-0.02076277936471954,-1.2127873348177334,-0.07255940987937959,1.0046853382680592,0.005121222826391022,0.01076503376765497,-0.029818676293373567,-0.23450120171969463,-0.27127633830682774,-0.5496145219458346
position_x,0.00011172163707680586,0.0,-0.07004120969270902,0.0015066513720127172,0.00031269988533076404,-0.10339448848452032,0.0006206726377889215,3.812593703507865e-05,-0.030569846481749374,-0.041054808093992305,-0.001165461791950212,0.08977493935127491
position_y,-6.716799061071051e-06,1.4688119999053086e-06,0.017904822643428426,-0.00010046841838458678,0.000776817736146502,0.035255039363325025,-0.0015327650789447073,0.0015477604040216339,0.002752459626650453,0.017438483006592783,0.0038723564703777172,-0.029047347936475024
position_z,0.0,8.387594273067053e-06,-0.007289240066872974,-0.00015628468985521117,-5.157345837199207e-08,-0.009456958442642443,7.71260916781039e-06,-8.290826216335025e-05,-0.00516494640696168,-0.00031153378725130664,-0.001222469708511435,0.009675009195087965
velocity_x,0.018769353423098215,0.0002857706082220273,-0.18406250452623857,0.026515296767070554,0.0029236667175547766,0.006962133329210923,-0.03081641866146461,-0.007197889898843518,0.04913343056427401,0.10092014592849805,-0.002737595749898916,0.0032223743451028153
velocity_y,-0.0026982396354937135,0.003894874186721896,-0.01667018043552438,-6.231742573928684e-05,0.028056161866196822,0.008125984148805741,0.010479526042078056,0.06912874126234829,0.07062196747606356,0.017128692414058143,-0.0038023238624507465,-0.031935950646172474
velocity_z,-0.002478554704949349,0.00027986811033791275,-0.0006304595284174672,0.0020903716516623267,0.0015698910671628967,0.006276049476327358,-0.012269371583513579,-0.02417623572009695,0.001996877569932264,0.005535408086698787,0.007104731435829524,-0.007709595462049211
altitude,0.0,-6.054271442104896e-08,0.0008612491568224262,-4.350618195659569e-05,0.0,0.0005483049989908825,-6.177641254680702e-05,0.0003033510469909078,-0.001070438139139466,0.0007980810310667602,0.00018581876752859025,-0.00028246825349830196
vertical_speed,3.4404028246924154e-16,-4.8018288457745194e-08,-1.246533063007629e-05,-2.4273082313051336e-05,-9.041353625393245e-17,0.0,-2.8133092329455025e-05,0.00022832606009225758,-0.00041503606704897984,-0.0001693203031411404,-0.00010350540688397328,-3.3376277385053234e-06
heading,-0.0008412250837973351,-3.45668961075862e-05,0.033654918643604106,0.01741799711472326,-0.00017968617009468202,-0.033067534711187264,-0.015596269535140381,-0.000817955831608546,0.02602686441536408,0.003215133950909145,0.001664565774364103,0.03848887532234578
mode_offboard_attitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode_posctl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
integrator_roll,-0.01592306833981347,8.903000452131818e-05,-0.17267805206163056,0.2188233525043104,0.027992616967276306,0.0493653880315396,0.04324278110459739,0.005164119977546094,-0.3563689043629574,0.25125391796017577,0.44801937669446307,0.0290029314114517
integrator_pitch,0.0011655528159254624,-0.004703460173559914,0.011592692233305738,-0.05281106941641686,0.04382804870013761,-0.05670277173795413,-0.010127501137841619,-0.008525197379919927,0.11431788679090307,0.1844938451303373,-0.2585067501791484,0.1816198495146179
integrator_yaw,-0.0334923863922542,0.0,-0.06579922951241864,-0.5424805961116437,0.14410195725829889,0.15871047857968362,-1.4602029393659737,-0.02351230005724994,-0.19851964617494056,8.893145798971915,3.404686734196785,5.378463570945527
control_output_roll,-0.00011010597612556448,-0.0003014655390630963,-0.021898473012430572,0.21871818612067692,0.04603838646201577,-0.0013605992226849082,0.005963045505574288,0.0033112348705517853,-0.026268896443239265,0.1026680733877014,0.02376169145879959,0.03517077275608122
control_output_pitch,0.0006375952388608657,-0.00011635922674574015,0.02784613745826015,0.043508958570695276,0.12270097883148644,-0.0001547270557912197,-0.013209367076831405,0.00034962493687804177,0.043515769402618684,0.010353086873508246,0.009874600016265424,0.01633094159327687
control_output_yaw,0.000993728669161586,0.00011210312900066251,0.0012139144218839928,0.12738449101549143,0.012446102808412058,0.11079578099338448,0.0023805335467886957,0.0002510867234198803,-0.0003501092594490517,-0.11447006106044401,-0.06465447195311626,-0.06761205596714732
actuator_1,-0.00016199441091324277,8.61338498440926e-07,0.0003144383182700411,0.02705450018758739,-0.001924425307471049,0.08648929981726278,0.0018329286890451883,0.00021342861962635765,0.005010551536044148,-0.012642188601651934,0.009546521589326415,-0.09633369347000562
actuator_2,-2.2059768913781743e-05,3.2711019373530265e-05,-0.0009510041462034465,0.0004269573363425068,0.0,0.0,0.0008589852228717663,0.00015736222308769236,0.0008811092503221358,-0.004657436244085237,-0.00023873245746911114,-0.0028907085233066615
actuator_3,-0.0006012094562360577,0.0,-0.008133574827795241,-0.031366480533907865,-0.0029182515225871755,-0.08707749693200009,0.0017824948514957675,0.0,-0.008482097964224179,0.032123102680973147,0.012778785243728002,0.10299554635664077
actuator_4,-1.679382307857962e-05,0.0,-0.00505762890629189,0.004425874721719507,0.004101875106934861,0.0010959159465866307,0.0011493684326351508,-0.00010912578237460488,-0.005939075316094707,0.021036824302029994,0.003918409461018182,0.0020487902011967264
command_roll__lag_1,-0.048364737650704155,0.004429321588464557,0.6985369159082959,0.023318152082710285,0.013664140251483735,0.07178785136403468,0.031299063179654495,0.007831320357046704,1.0487582609668404,-0.08329897794482338,-0.047505014754921894,0.05077481702215557
command_pitch__lag_1,0.17790642305237514,0.0030769642587343124,-0.05523672626094486,-0.12969925919133374,-0.08094113650038995,0.02455727836742585,-0.04792770688350108,-0.010070734498605882,-0.2968055259742868,-0.0027711801245058057,-0.006425623309380252,-0.05279588855438047
command_yaw__lag_1,-0.1388508391750828,0.0743492961364254,-1.4535174428558046,0.03522272020018648,-0.00010989726890364704,-0.390061711888842,0.3016417696226266,0.005727809861096277,-1.62714854908169,0.14221105271555795,0.10744067367187424,0.19035600005151354
command_throttle__lag_1,0.0,0.0,-4.722671783136562,0.038417313671146786,-0.1094517150029456,-0.4835484738427263,0.13065137716242237,-0.015902688810528646,-3.8988814351887413,0.19404882033377197,0.10433879110204022,0.4316133906163032
roll__lag_1,-0.7173862917384122,-0.0005051323899809199,1.210242635847358,-0.08545289674000925,-0.03900370871726004,0.27771888417037816,0.019307209214910317,-0.0010122304066835335,0.9063675637432174,-0.08518243852710297,-0.08992069210233307,-0.27523521107966464
pitch__lag_1,-0.015180737301444187,-0.4757380970848007,0.8500523213072236,0.010362947156071285,0.006161775560584613,0.197738529207459,-0.06684293564312613,-0.09890516896570699,0.9581907226357294,-0.01566673316640739,-0.003947370495734655,-0.3051379229103983
yaw__lag_1,-0.0002583179617377325,-2.551198723083535e-06,0.07273490288997086,0.0014495132566334375,0.0,0.007859210897820518,0.0001455673378451411,-0.0007369080542305576,0.06462398564707075,0.004621307640990972,0.003332009587418986,-0.011543201429725631
roll_rate__lag_1,0.0005170532997321843,-0.00017059430902326934,-0.044378564718421054,-0.7289839691988025,0.0709958659565197,-0.036985714991030164,3.4679506808914075e-05,0.0008744885478641185,-0.03512739910074221,-0.0997098495231881,-0.10234932116364948,0.05987643381462552
pitch_rate__lag_1,-2.2192769750598294e-05,9.942636417227179e-05,0.09807316770943125,-0.07424391568334808,-0.7420572584063585,-0.062454030919663034,-0.018054768386457722,-0.007677930319033584,0.06504355735801479,-0.2772557502558551,0.05582646997763541,0.06168739139916739
yaw_rate__lag_1,0.0,0.0,0.012339728486419002,1.2685687528738492,-0.2715078004216348,-0.006628453829267105,0.004805355217783939,0.0036542253016838087,0.021154539839347217,0.3908844257469216,0.5770243636396054,0.001280728999121971
position_x__lag_1,2.9018794067185513e-05,-2.346152913478244e-05,0.028208008957555198,-0.0003372552617791237,0.0,0.08121615497336956,7.662187989464514e-05,0.0004253547520353143,0.00929904009703915,-0.001384543440960372,0.0007884833507205297,-0.07123472845836268
position_y__lag_1,0.0,0.00037126039191339436,0.013001449053261555,-0.0007605917626121365,0.00037989037206136335,-0.0032937365918593625,-0.00024921178712694093,0.0002693344253440652,-0.003137778372710149,0.007352032289055742,0.0002723641665556732,0.004877032021892309
position_z__lag_1,-1.8939115560455925e-05,2.0375034160935193e-05,0.0012506710528970492,4.9191093142473305e-05,2.558157610327554e-05,0.006253160291652054,6.695838033357288e-05,-3.9401277376092885e-06,0.0005354049959735529,0.0002674043317631732,0.00016784031017307033,-0.006129427917535169
velocity_x__lag_1,-0.0007962111884369362,0.0,0.10255427893338878,0.0011296828193841375,0.0,0.036401041604966655,0.0010507824081324097,0.0,0.11346461061000429,0.004651083616076741,0.009037142913866767,-0.041973190642158764
velocity_y__lag_1,0.0005843057441655753,0.0,0.022763557413082225,-0.00020560653154027222,0.0,-0.007274423938831282,-0.008688905352843265,-0.00025949688311207426,0.029209339469260496,-0.009566612452825002,-0.0003970045219368924,0.005761738833606157
velocity_z__lag_1,0.0,0.0,-0.034064869028258116,0.0,-0.00018403063320532144,-0.002422637904233914,0.003908563347786825,0.0006743485958060564,-0.05875446576791544,0.0008287270142914792,0.0011019723114619345,0.0017563349144530081
altitude__lag_1,3.2522205685544708e-06,-7.356553725596072e-19,-0.00015696061065375918,-2.0606198331495967e-06,-1.982465315710522e-20,-1.6857101201763723e-06,0.0,8.97499665051627e-06,-6.902365475644753e-05,-7.565345116199473e-05,-0.00012930802712433063,0.0
vertical_speed__lag_1,0.0,0.0,0.00024299610588901114,0.0,0.0,6.0849292756397574e-05,-2.3363072085271966e-05,0.0,0.00011140457755277362,2.1679092779342088e-05,8.651284162938078e-06,-9.279500261561027e-05
heading__lag_1,-0.0001809966366750433,0.0,-0.00111424958935578,0.000165901587244466,0.0,-0.017550860922629564,-0.00022962496165483364,-0.0007169502231975432,-0.011571761557381923,0.0,0.0004697291544198592,0.02095371021194562
command_roll__lag_2,0.0,0.006895303887407486,-0.1266648226182801,0.1548659955987119,0.01703584308062075,-0.04044895150411685,0.0060615354792672715,-0.035380283095618525,0.07577794932046686,0.19105338860445242,0.10755281242803037,0.05576665713999589
command_pitch__lag_2,0.0,0.0,0.4122614426431987,0.0061878948956537415,0.021170429889011227,0.1101739868982083,-0.02426848567655274,-0.0058061241680819565,0.4399572768970884,-0.17324263398455736,-0.039315540392508785,-0.07555842708101478
command_yaw__lag_2,0.01693748988020182,0.010358631851703754,0.008033737940154223,-0.39287210230127106,0.03080294789129944,-0.015872894851927846,0.20335697315957119,-0.0059002147211670766,-0.26460952959630213,-0.31465015729072465,-0.16009216583388985,0.06453179814819732
command_throttle__lag_2,-0.016009240144525542,0.0,0.192919485012038,-0.03374204678004235,-0.09109484228785644,0.040925411693805605,0.008591456484458356,-0.051727385777737264,0.2843192036367014,-0.10507709698024267,-0.02916629858949569,-0.027652452805656997
roll__lag_2,-0.20396640694270232,0.0,0.19826613454284595,-0.031036486207629506,0.0,0.0,0.0027757980744592924,-0.06402571732838337,0.12232002254544436,-0.041168424205686484,-0.020424945028000692,0.013484586499233642
pitch__lag_2,-0.0019495530541698155,-0.20323612383888748,-0.0997331321589592,-0.04004121120359861,0.0005109224229567417,0.0011323419123777853,-0.08652066254866808,-0.12718673099018174,-0.11983407317462846,-0.06650858603183461,-0.04412936064961577,-0.005908383859254936
yaw__lag_2,0.0024939447309483198,0.0,-0.03999299615475959,0.008825189631083238,0.0016998382947197954,-1.0259978542078118e-05,0.0005772095799817014,-0.0006314026385030739,-0.03886935077875164,0.029367757705637387,0.002829629854966577,-0.00271553922341367
roll_rate__lag_2,0.0,-0.0002774870352504711,0.053549648683877724,0.1277243048649122,-0.0260370514552907,0.0086038762365112,0.0,0.0005586957448276719,0.04927882085149066,-0.12774374026751578,0.038620676127830336,0.052565407929200794
pitch_rate__lag_2,-0.00016075309081909703,-0.0003188331420973091,-0.10668953915769422,0.032094142085098025,0.08899935471582261,0.04150501547619729,-0.01631700354240974,-0.004768709605580183,-0.10241480358326348,-0.23399408140052225,-0.08118539582261554,0.009484248631986809
yaw_rate__lag_2,0.0,0.0,0.009065069568926543,-0.08665548221202053,0.4140940359933297,-0.05362191064650939,0.002097531350043411,0.0007607092660214521,0.012923233599026526,0.06935842602187953,0.1491872510293078,0.04521019643111774
position_x__lag_2,-0.0002583563961288025,-5.110406201248838e-05,0.025006655948284183,0.0,0.0,0.02115404741024459,0.0,0.0006436185344820442,0.009858994226472505,0.020204382865008003,0.0023352039276678866,-0.0180106861133952
position_y__lag_2,-3.802797758169068e-05,0.0,-0.006886365595948478,-0.0012306505230267912,0.0001386268834346933,-0.017044862785232803,0.0027382807500508735,-0.0006542868431990104,-0.014722891537679403,-0.005217648258753486,-0.0015332907676703545,0.016293066776394617
position_z__lag_2,-1.617449160188028e-05,7.175390192633965e-06,0.0032201561009075445,1.5918489485120128e-06,-1.181309561656217e-05,0.002499440696481884,0.0,0.0,0.0034784920319193167,0.00015007511087328695,0.00011772623974429874,-0.0028737071301370666
velocity_x__lag_2,-0.005601273790715197,0.0,0.033060920047149826,4.360670429674207e-05,0.0,-0.00953892035923373,0.008465984262858531,-0.009209739857472733,-0.0417352705508363,-0.017766991055976893,0.012777403356330234,0.004882575303333173
velocity_y__lag_2,0.00023326560905953292,0.0,0.011420235542316536,0.0013522805409716529,-0.0007057724489438809,-0.0010868424543380758,-0.0060912518086283975,-0.005106585555390914,-0.029996273386745983,-0.00951996207164609,-7.090049748464966e-05,4.690648950205508e-05
velocity_z__lag_2,0.0011155193669797477,0.0,0.002242645206727011,-0.0014387518006898138,-0.0002729445228002277,-0.0029664490632577024,0.003436117958546644,0.006880299908455036,-0.0019658739097563292,-0.0004831749421100138,-0.00349827293298694,0.004157492707449008
altitude__lag_2,7.942914862895087e-06,-1.1344406832265927e-06,-0.0005018145736327467,-2.08605782157259e-06,-6.783678791924575e-06,-0.0004898909074994559,-1.018312319498736e-05,0.0,0.0,0.0,-1.0844886383420558e-08,0.00044172029401966164
vertical_speed__lag_2,-2.803985594059928e-06,0.0,0.0,2.749259527592669e-05,0.0,0.0,-8.112850676895787e-06,-2.0148310909221373e-06,0.00019425794861888544,1.1151626069186391e-05,0.0,0.0
heading__lag_2,1.555675776498522e-05,0.0,-0.01726172771932229,0.002904916492497649,0.00011392243105451962,-0.006840392073676992,0.0005288782253637579,-0.0005978051640974359,-0.028276518254859294,0.0016331527415363698,0.0023402187796327037,0.006857250268886965
command_roll__lag_3,-0.035148604573816196,0.0027103467409696955,-0.02440340575371805,-0.12442413146612763,-0.0224741387330694,-0.04423400936905564,-0.07583760808697146,-0.13485303391351067,-0.17834100801946445,-0.132131841742538,0.03329026982529066,0.044209578294581865
command_pitch__lag_3,-0.05466192726522369,-0.050446776600523116,-0.2655913127247833,0.026164440858643417,0.006077169652327324,-0.004565103684230102,0.0919954553751294,0.038597665353007564,-0.2683454771518774,-0.05420784297298073,-0.009105170272076968,-0.05522137113624946
command_yaw__lag_3,0.04997517226601045,0.0,0.5591755917789382,0.23923988188665654,-0.022471783200488375,0.11012553936662918,-0.004993878398899718,-0.012427144183833725,0.4917714252341745,0.24105720387616392,0.019201872343714968,0.013858012715536425
command_throttle__lag_3,-0.007748571130648014,-0.007614697374283215,1.461908028809908,-0.02243699662295772,0.03700921569236748,0.007225249995234946,0.0181954380053968,-0.07536422694114951,1.3124647353620786,-0.053254253001313576,-0.1043118710014367,-0.05247304654901243
roll__lag_3,0.09908955708877869,0.0,-0.3721795800060508,0.06345540676657827,0.06627025338976915,-0.11912755535973207,-0.22809681946025734,-0.0891736304853607,0.4777766839832634,0.11350817144779982,0.08885654582679314,0.2229171890594378
pitch__lag_3,0.01147943836490491,0.01931508796854318,-0.11401042507332647,0.02961417813778042,0.009946430975678277,-0.005297576343155815,0.05379989928017173,0.1698540292132275,0.04916670178321167,0.1790701179096539,0.0649075627755388,0.03554279046865194
yaw__lag_3,0.002158904981415558,0.0004781946618676511,-0.1169530710905886,0.003197141395275271,0.0033566338837156913,0.00019589940071089304,0.0013977364043128214,0.019379196144851864,-0.09618048421039382,0.011801018950589845,-0.029922400323279596,-0.0008351193082409529
roll_rate__lag_3,-0.00025143149758134693,0.00011062710210834013,-0.022773432580909806,-0.06233728180343344,-0.011932819504173438,-0.006332885434779079,0.010313679505969356,-0.0031214990465269765,-0.024527982936688855,0.08716486404887408,0.09556913879713,-0.032804384470373524
pitch_rate__lag_3,-0.0008063160347659883,0.0,0.07579742282609903,0.04384961157385484,-0.0011790310874326623,-0.0016678654620023825,0.02157417832949515,0.01813143425666164,0.07069459313132957,0.34452195163388866,0.04926371208286197,-0.0784380168985093
yaw_rate__lag_3,-0.00015998159450260859,0.0,-0.004838243153976291,-0.10408881002403758,-0.12478394211450368,-0.09196382359731597,0.027353061038608822,0.004087890373557553,-0.007104594645748638,-0.4604220942341117,-0.5045799704923354,-0.011342547405815806
position_x__lag_3,0.0,1.249468733198101e-06,0.019251054888689063,-0.0028098802788200684,0.0004772689196691756,0.0022473107443675214,-0.0012094010426652142,0.003210811602253054,0.004143728504851027,0.023079326831640545,0.00034811463130120284,-0.0020879587462901356
position_y__lag_3,-0.00014268916328033745,-2.505019573989122e-05,-0.01902264562504975,3.783671367131707e-06,-0.0014319721737295996,-0.018683342845394087,0.0048769133329755274,-0.0028904072475076092,-0.009283888775091226,-0.02072816568179319,-0.0033201271704130825,0.01706141532609876
position_z__lag_3,0.0,0.0,0.0022761897788269756,-2.902090864461161e-05,0.00012773241503510449,4.362507948428067e-05,-8.927982086302282e-07,0.0,0.003512880199635615,0.00034351168669467845,0.0007842193394201828,-0.00013462634084415248
velocity_x__lag_3,-0.006317062823054277,0.0,0.03647671453134501,-0.03179551214729114,-0.00029107980501798583,-0.023696179976666457,0.00016959685891457124,-0.009529342586921789,-0.03749246355854659,-0.07216929617082793,-0.0028576642502682378,0.04125570317439157
velocity_y__lag_3,0.0006015326171658621,0.0,-0.0006267014268994988,0.004341291364587956,-0.027409758522368894,0.002644437005668829,-0.0041036828619480875,-0.048152266569839564,-0.08722288743902143,-0.015457122820684397,-0.0026826783441915624,0.004625075551057836
velocity_z__lag_3,0.001440021436914163,-6.306092206898082e-05,0.031749033311653664,-0.00256579587273344,-0.0014676883664605882,0.00048449186440374924,-0.00439075401075995,0.007996888337888574,0.04866235508775704,-0.006722955322807791,-0.0063093349222744476,6.331610276840712e-05
altitude__lag_3,0.0,0.0,-0.00038149926114072166,0.0,0.0,-0.0005197979848994865,6.630377031387218e-09,0.0,0.0011705144325269321,-0.0003953057445498651,2.2387839449341853e-06,0.0006728379960079128
vertical_speed__lag_3,-1.9892176315625667e-06,3.0310478517725615e-07,-0.00010044757970998335,1.193542101890067e-05,4.5155957074023225e-17,-8.856706122564872e-05,9.514471969455967e-07,-7.13372783686845e-06,-4.592182233735696e-05,9.42079158708958e-06,5.5622713634550105e-06,-1.4039493583115034e-17
heading__lag_3,0.0010108868823119244,0.0005991631842651626,-0.02405121861255786,0.0,0.0011263568921208314,-0.0019345938219261101,0.0024727881304697076,-0.0008066160400922873,-0.029592978800273312,-0.0010246646552189878,0.001985283154167626,0.005160182857545399
