delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
-2.8359770613509667e-05,-1.6147971514427862e-05,6.860405289391656e-05,-2.888014751785908e-05,-2.4776707997102834e-06,0.0004153631708893221,0.00010607937864817176,-0.0010267804397981126,-0.008271311010670558,0.0005570175001069055,-0.0012941725323254941,0.00010948419649984227,0.008271311010670558,-0.00010948419649984227,6.924972694644354e-05
