received_time_ns,base_mode,custom_mode,system_status
1775929465559547684,209,20,3
1775929466555023887,209,20,4
1775929467554819196,209,20,4
1775929468597195034,209,20,4
1775929469588994733,209,20,4
1775929470584602154,209,20,4
1775929471589195968,209,20,4
1775929472579360699,209,20,4
1775929473569652409,209,20,4
1775929476572375330,209,20,4
1775929476572460737,209,9,4
1775929476594322959,209,9,4
1775929476616444249,209,9,4
