feature,delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
command_roll,0.0,0.0,0.0,0.0,0.0,0.0,-25935.965650089383,109400.07893209637,-0.0015304366134423998,0.01156387396070833,0.03135719765242246,0.026884391426122246,0.0015304366134423998,-0.026884391426122246,0.0
command_pitch,0.0,0.0,0.0,0.0,0.0,0.0,11006.26068566751,-46425.31868457062,0.00017786396128027836,-0.043832656747407044,-0.007382388163075293,-0.01578410599370105,-0.00017786396128027836,0.01578410599370105,0.0
command_yaw,0.0,0.0,0.0,0.0,0.0,0.0,-12375.875426056748,52202.49305009223,0.0007518433690949385,-0.020573873171005227,0.017092218100537647,-0.06477743903509756,-0.0007518433690949385,0.06477743903509756,0.0
command_throttle,0.0,0.0,0.0,0.0,0.0,0.0,108715.60245215602,-458571.60585367307,-0.007061775778819408,-0.0149810338839925,-0.01652492589333742,0.05855588229778306,0.007061775778819408,-0.05855588229778306,0.0
roll,0.0,0.0,0.0,0.0,0.0,0.0,238803.87690254732,-1007294.9436973587,0.0004404917560806212,-0.0498720427486112,-0.028424281106873242,0.15205128496737375,-0.0004404917560806212,-0.15205128496737375,0.0
pitch,0.0,0.0,0.0,0.0,0.0,0.0,1687321.9853549579,-7117266.763245884,-0.2410370729573039,-0.5136290780559936,-0.35555613326421953,0.7208057763271879,0.2410370729573039,-0.7208057763271879,0.0
yaw,0.0,0.0,0.0,0.0,0.0,0.0,13301.320849462218,-56106.10005355698,-0.0007014630293885394,-0.001758134099224442,0.0004416446022342376,0.004637033170498578,0.0007014630293885394,-0.004637033170498578,0.0
roll_rate,0.0,0.0,0.0,0.0,0.0,0.0,-89670.32367776851,378236.98908103845,0.012090689641995186,0.008279418789057554,0.0265012424209631,-0.00937467303542816,-0.012090689641995186,0.00937467303542816,0.0
pitch_rate,0.0,0.0,0.0,0.0,0.0,0.0,189086.96837112991,-797585.0484101395,-0.03437306697488063,-0.03735409436772406,0.15378074562847585,0.03208818369330955,0.03437306697488063,-0.03208818369330955,0.0
yaw_rate,0.0,0.0,0.0,0.0,0.0,0.0,-24534.47754991996,103488.5199820614,0.0006463414418945451,0.0041978530878575004,-0.009872942349554988,-0.0014668981987061033,-0.0006463414418945451,0.0014668981987061033,0.0
position_x,0.0,0.0,0.0,0.0,0.0,0.0,-0.033466089098197496,0.14116280075479132,-4.502628454039362e-10,1.3948023847417393e-10,1.05426679451581e-10,3.0406458084256875e-09,4.502628454039362e-10,-3.0406458084256875e-09,0.0
position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.00793393871349945,-0.03346602605831348,1.0674642786423415e-10,-3.3137492566768214e-11,-2.4927326690936313e-11,-7.207743439179369e-10,-1.0674642786423415e-10,7.207743439179369e-10,0.0
position_z,0.0,0.0,0.0,0.0,0.0,0.0,-1635.9454794265562,6900.556681572135,-0.0005063287423635923,-0.0016406521569729614,0.0009774492366382954,-0.003464048829895312,0.0005063287423635923,0.003464048829895312,0.0
