received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775896914270497021,1775896913162980,1,4,4,False,0,0,True,True,0,0,1
1775896914410668168,1775896913294980,1,4,4,False,0,0,True,True,0,0,1
1775896914488783624,1775896913366980,1,2,2,False,0,0,False,True,0,0,1
1775896914605840520,1775896913466980,1,2,2,False,0,0,True,True,0,0,1
1775896915176346342,1775896913974980,1,2,2,False,0,0,True,True,0,0,1
1775896915743711924,1775896914474980,1,2,2,False,0,0,True,True,0,0,1
1775896915854521425,1775896914594980,2,14,14,False,0,0,True,True,4,0,1
1775896916422446521,1775896915102980,2,14,14,False,0,0,True,True,4,0,1
1775896916978056663,1775896915606980,2,14,14,False,0,0,True,True,4,0,1
1775896917550106661,1775896916114980,2,14,14,False,0,0,True,True,4,0,1
1775896918122854666,1775896918121280,2,14,14,False,0,0,True,True,4,0,1
1775896918706005272,1775896918711664,2,14,14,False,0,0,True,True,4,0,1
1775896919283976691,1775896919285187,2,14,14,False,0,0,True,True,4,0,1
1775896919841130307,1775896919842120,2,14,14,False,0,0,True,True,4,0,1
1775896920440674948,1775896920354120,2,14,14,False,0,0,True,True,4,0,1
1775896921014548704,1775896920858120,2,14,14,False,0,0,True,True,4,0,1
1775896921573523195,1775896921370120,2,14,14,False,0,0,True,True,4,0,1
1775896922175906327,1775896921878120,2,14,14,False,0,0,True,True,4,0,1
1775896922748140753,1775896922378120,2,14,14,False,0,0,True,True,4,0,1
1775896923306978705,1775896922882120,2,14,14,False,0,0,True,True,4,0,1
1775896923868410637,1775896923386120,2,14,14,False,0,0,True,True,4,0,1
1775896924473993505,1775896923886120,2,14,14,False,0,0,True,True,4,0,1
1775896924861724346,1775896924222120,2,14,14,False,0,0,True,True,4,0,1
1775896924874918808,1775896924234120,2,2,2,False,0,0,True,True,4,0,1
1775896925426111375,1775896924734120,2,2,2,False,0,0,True,True,4,0,1
1775896925993995665,1775896925234120,2,2,2,False,0,0,True,True,4,0,1
1775896926578028393,1775896925734120,2,2,2,False,0,0,True,True,4,0,1
1775896927175380382,1775896926238120,2,2,2,False,0,0,True,True,4,0,1
1775896927738977636,1775896926746120,2,2,2,False,0,0,True,True,4,0,1
1775896928311639207,1775896927254120,2,2,2,False,0,0,True,True,4,0,1
1775896928878192581,1775896927762120,2,2,2,False,0,0,True,True,4,0,1
1775896929473344642,1775896928274120,2,2,2,False,0,0,True,True,4,0,1
1775896930034524241,1775896928774120,2,2,2,False,0,0,True,True,4,0,1
1775896930569955358,1775896929282120,2,2,2,False,0,0,True,True,4,0,1
1775896931137919597,1775896929786120,2,2,2,False,0,0,True,True,4,0,1
1775896931692039434,1775896930294120,2,2,2,False,0,0,True,True,4,0,1
1775896932253193921,1775896932248214,2,2,2,False,0,0,True,True,4,0,1
1775896932819630571,1775896932808727,2,2,2,False,0,0,True,True,4,0,1
1775896932943902092,1775896932944954,2,2,2,False,0,0,True,True,4,0,1
1775896932956977805,1775896932959173,2,18,18,False,0,0,True,True,4,0,1
1775896932978698894,1775896932975286,2,18,18,False,0,0,True,True,4,0,1
1775896933542132487,1775896933541071,2,18,18,False,0,0,True,True,4,0,1
1775896934108445047,1775896934076018,2,18,18,False,0,0,True,True,4,0,1
1775896934669635540,1775896934584018,2,18,18,False,0,0,True,True,4,0,1
1775896935226717262,1775896935084018,2,18,18,False,0,0,True,True,4,0,1
1775896935824425655,1775896935584018,2,18,18,False,0,0,True,True,4,0,1
1775896936375881127,1775896936084018,2,18,18,False,0,0,True,True,4,0,1
1775896936937398885,1775896936592018,2,18,18,False,0,0,True,True,4,0,1
1775896937485812580,1775896937100018,2,18,18,False,0,0,True,True,4,0,1
1775896938043221889,1775896937604018,2,18,18,False,0,0,True,True,4,0,1
1775896938607855414,1775896938112018,2,18,18,False,0,0,True,True,4,0,1
1775896939171905941,1775896938612018,2,18,18,False,0,0,True,True,4,0,1
1775896939342691633,1775896938776018,1,2,2,False,0,0,True,True,4,6,1
1775896939888153986,1775896939276018,1,2,2,False,0,0,True,True,4,6,1
1775896940158156819,1775896939520018,1,2,2,False,0,0,False,True,4,6,1
