future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
-0.0038137715619505023,0.004739811188700698,162.70589098653886,-0.14753291215387923,0.3838681125546993,-0.08830754305285159
