received_time_ns,event_type,field_name,previous_value,current_value
1775898534636600793,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898534636600793,vehicle_control_mode_events,flag_control_auto_enabled,True,False
1775898535904631197,vehicle_control_mode_events,flag_armed,False,True
1775898535904631197,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775898535904631197,vehicle_control_mode_events,flag_control_offboard_enabled,False,True
1775898545560240369,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898545560240369,vehicle_control_mode_events,flag_control_offboard_enabled,True,False
1775898553675684226,vehicle_control_mode_events,flag_control_manual_enabled,True,False
1775898553675684226,vehicle_control_mode_events,flag_control_auto_enabled,False,True
1775898561243035583,vehicle_control_mode_events,flag_armed,True,False
1775898561243035583,vehicle_control_mode_events,flag_control_manual_enabled,False,True
1775898561243035583,vehicle_control_mode_events,flag_control_auto_enabled,True,False
