roll__h1,pitch__h1,yaw__h1,roll_rate__h1,pitch_rate__h1,yaw_rate__h1,roll__h2,pitch__h2,yaw__h2,roll_rate__h2,pitch_rate__h2,yaw_rate__h2
0.6522741436629056,5.69976177453458e-05,346.5250908976609,-2.8450753442806986,-2.009901308731729,49.72295003905227,0.6522741436629056,5.69976177453458e-05,346.5250908976609,-2.8450753442806986,-2.009901308731729,49.72295003905227
