received_time_ns,timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
1775652334141123072,3060000,0.0,0.0,0.0,0.0
1775652334145123072,3064000,0.0,0.0,0.0,0.0
1775652334345123072,3264000,0.0,0.0,0.0,0.0
1775652334545123072,3464000,0.0,0.0,0.0,0.0
1775652334745123072,3664000,0.0,0.0,0.0,0.0
1775652334941123072,3860000,0.0,0.0,0.0,0.0
1775652335145123072,4064000,0.0,0.0,0.0,0.0
1775652335345123072,4264000,0.0,0.0,0.0,0.0
1775652335545123072,4464000,0.0,0.0,0.0,0.0
1775652335745123072,4664000,0.0,0.0,0.0,0.0
1775652335941123072,4860000,0.0,0.0,0.0,0.0
1775652336145123072,5064000,0.0,0.0,0.0,0.0
1775652336345123072,5264000,0.0,0.0,0.0,0.0
1775652336545123072,5464000,0.0,0.0,0.0,0.0
1775652336745123072,5664000,0.0,0.0,0.0,0.0
1775652336945123072,5864000,0.0,0.0,0.0,0.0
1775652337145123072,6064000,0.0,0.0,0.0,0.0
1775652337345123072,6264000,0.0,0.0,0.0,0.0
1775652337545123072,6464000,0.0,0.0,0.0,0.0
1775652337745123072,6664000,0.0,0.0,0.0,0.0
1775652337945123072,6864000,0.0,0.0,0.0,0.0
1775652338145123072,7064000,0.0,0.0,0.0,0.0
1775652338345123072,7264000,0.0,0.0,0.0,0.0
1775652338545123072,7464000,0.0,0.0,0.0,0.0
1775652338745123072,7664000,0.0,0.0,0.0,0.0
1775652338945123072,7864000,0.0,0.0,0.0,0.0
1775652339145123072,8064000,0.0,0.0,0.0,0.0
1775652339345123072,8264000,0.0,0.0,0.0,0.0
1775652339545123072,8464000,0.0,0.0,0.0,0.0
1775652339745123072,8664000,0.0,0.0,0.0,0.0
1775652339945123072,8864000,0.0,0.0,0.0,0.0
1775652340145123072,9064000,0.0,0.0,0.0,0.0
1775652340345123072,9264000,0.0,0.0,0.0,0.0
1775652340545123072,9464000,0.0,0.0,0.0,0.0
1775652340745123072,9664000,0.0,0.0,0.0,0.0
1775652340945123072,9864000,0.0,0.0,0.0,0.0
1775652341145123072,10064000,0.0,0.0,0.0,0.0
1775652341349123072,10268000,0.0,0.0,0.0,0.0
1775652341545123072,10464000,0.0,0.0,0.0,0.0
1775652341745123072,10664000,0.0,0.0,0.0,0.0
1775652341945123072,10864000,0.0,0.0,0.0,0.0
1775652342145123072,11064000,0.0,0.0,0.0,0.0
1775652342345123072,11264000,0.0,0.0,0.0,0.0
1775652342545123072,11464000,0.0,0.0,0.0,0.0
1775652342745123072,11664000,0.0,0.0,0.0,0.0
1775652342945123072,11864000,0.0,0.0,0.0,0.0
1775652343145123072,12064000,0.0,0.0,0.0,0.0
1775652343345123072,12264000,0.0,0.0,0.0,0.0
1775652343545123072,12464000,0.0,0.0,0.0,0.0
1775652343745123072,12664000,0.0,0.0,0.0,0.0
1775652343945123072,12864000,0.0,0.0,0.0,0.0
1775652344145123072,13064000,0.0,0.0,0.0,0.0
1775652344345123072,13264000,0.0,0.0,0.0,0.0
1775652344545123072,13464000,0.0,0.0,0.0,0.0
1775652344745123072,13664000,0.0,0.0,0.0,0.0
1775652344945123072,13864000,0.0,0.0,0.0,0.0
1775652345145123072,14064000,0.0,0.0,0.0,0.0
1775652345345123072,14264000,0.0,0.0,0.0,0.0
1775652345545123072,14464000,0.0,0.0,0.0,0.0
1775652345745123072,14664000,0.0,0.0,0.0,0.0
1775652345945123072,14864000,0.0,0.0,0.0,0.0
1775652346145123072,15064000,0.0,0.0,0.0,0.0
1775652346345123072,15264000,0.0,0.0,0.0,0.0
1775652346545123072,15464000,0.0,0.0,0.0,0.0
1775652346745123072,15664000,0.0,0.0,0.0,0.0
1775652346945123072,15864000,0.0,0.0,0.0,0.0
1775652347145123072,16064000,0.0,0.0,0.0,0.0
1775652347345123072,16264000,0.0,0.0,0.0,0.0
1775652347545123072,16464000,0.0,0.0,0.0,0.0
1775652347745123072,16664000,0.0,0.0,0.0,0.0
1775652347945123072,16864000,0.0,0.0,0.0,0.0
1775652348145123072,17064000,0.0,0.0,0.0,0.0
1775652348345123072,17264000,0.0,0.0,0.0,0.0
1775652348545123072,17464000,0.0,0.0,0.0,0.0
1775652348745123072,17664000,0.0,0.0,0.0,0.0
1775652348945123072,17864000,0.0,0.0,0.0,0.0
1775652349145123072,18064000,0.0,0.0,0.0,0.0
1775652349345123072,18264000,0.0,0.0,0.0,0.0
1775652349545123072,18464000,0.0,0.0,0.0,0.0
1775652349745123072,18664000,0.0,0.0,0.0,0.0
1775652349945123072,18864000,0.0,0.0,0.0,0.0
1775652350145123072,19064000,0.0,0.0,0.0,0.0
1775652350345123072,19264000,0.0,0.0,0.0,0.0
1775652350545123072,19464000,0.0,0.0,0.0,0.0
1775652350745123072,19664000,0.0,0.0,0.0,0.0
1775652350945123072,19864000,0.0,0.0,0.0,0.0
1775652351145123072,20064000,0.0,0.0,0.0,0.0
1775652351345123072,20264000,0.0,0.0,0.0,0.0
1775652351545123072,20464000,0.0,0.0,0.0,0.0
1775652351745123072,20664000,0.0,0.0,0.0,0.0
1775652351945123072,20864000,0.0,0.0,0.0,0.0
1775652352145123072,21064000,0.0,0.0,0.0,0.0
1775652352345123072,21264000,0.0009197595063596964,-0.00151457276660949,2.1006413589930162e-05,0.0
1775652352545123072,21464000,0.0033870679326355457,-0.004389998037368059,8.420792437391356e-05,0.0
1775652352745123072,21664000,0.006036010570824146,-0.00688743032515049,0.00014868564903736115,0.0
1775652352945123072,21864000,0.007361261639744043,-0.009259645827114582,0.00021377165103331208,0.0
1775652353145123072,22064000,0.007658866699784994,-0.011766960844397545,0.0002858417574316263,0.0
1775652353345123072,22264000,0.0066979508846998215,-0.014810181222856045,0.0003558008756954223,0.0
1775652353545123072,22464000,0.004884236492216587,-0.01789473183453083,0.00041416168096475303,0.0
1775652353745123072,22664000,0.0035230990033596754,-0.012848367914557457,0.0004182459379080683,0.0
1775652353945123072,22864000,0.0030716443434357643,-0.009362583979964256,0.0003807463217526674,0.0
1775652354145123072,23064000,0.0025239665992558002,-0.007262282073497772,0.0003747967130038887,0.0
1775652354345123072,23264000,0.0017527909949421883,-0.005838543176651001,0.00032228996860794723,0.0
1775652354545123072,23464000,0.0012921186862513423,-0.004589693155139685,0.0002494654036127031,0.0
1775652354745123072,23664000,0.0010088798590004444,-0.0036008320748806,0.00017726889927871525,0.0
1775652354945123072,23864000,0.0007207444868981838,-0.0030384829733520746,0.00010837759327841923,0.0
1775652355145123072,24064000,0.0005875871866010129,-0.0023969330359250307,7.589982851641253e-05,0.0
1775652355345123072,24264000,0.0005210743402130902,-0.001916034729219973,6.841941649327055e-05,0.0
1775652355545123072,24464000,0.00014796458708588034,-0.0013775475090369582,8.25142051326111e-05,0.0
1775652355745123072,24664000,4.774268018081784e-05,-0.0010313121601939201,8.483026613248512e-05,0.0
1775652355945123072,24864000,0.0002672779664862901,-0.0005810426082462072,6.695857882732525e-05,0.0
1775652356145123072,25064000,-6.148297688923776e-05,-0.00027133311959914863,5.732728823204525e-05,0.0
1775652356345123072,25264000,0.00016007217345759273,-0.00014631287194788456,3.5009357816306874e-05,0.0
1775652356545123072,25464000,-0.00016798825527075678,6.591607871087035e-06,7.348377835114661e-07,0.0
