received_time_ns,timestamp,arming_state,nav_state,nav_state_user_intention,failsafe,failsafe_defer_state,failure_detector_status,pre_flight_checks_pass,gcs_connection_lost,latest_arming_reason,latest_disarming_reason,vehicle_type
1775652342517524396,1775652342295805,1,4,4,False,0,0,True,True,0,0,1
1775652342590907363,1775652342367805,1,4,4,False,0,0,True,True,0,0,1
1775652343046543235,1775652342811805,2,14,14,False,0,0,True,True,4,0,1
1775652343566687074,1775652343315805,2,14,14,False,0,0,True,True,4,0,1
1775652344078544156,1775652343819805,2,14,14,False,0,0,True,True,4,0,1
1775652344587569396,1775652344323805,2,14,14,False,0,0,True,True,4,0,1
1775652345102191180,1775652344827805,2,14,14,False,0,0,True,True,4,0,1
1775652345618197105,1775652345331805,2,14,14,False,0,0,True,True,4,0,1
1775652346138280477,1775652345835805,2,14,14,False,0,0,True,True,4,0,1
1775652346651209127,1775652346339805,2,14,14,False,0,0,True,True,4,0,1
1775652347170632829,1775652346843805,2,14,14,False,0,0,True,True,4,0,1
1775652347688865276,1775652347347805,2,14,14,False,0,0,True,True,4,0,1
1775652348205250641,1775652347851805,2,14,14,False,0,0,True,True,4,0,1
1775652348719250929,1775652348717647,2,14,14,False,0,0,True,True,4,0,1
1775652349237759596,1775652349236243,2,14,14,False,0,0,True,True,4,0,1
1775652349747358539,1775652349750091,2,14,14,False,0,0,True,True,4,0,1
1775652350271305685,1775652350256896,2,14,14,False,0,0,True,True,4,0,1
1775652350779941313,1775652350760896,2,14,14,False,0,0,True,True,4,0,1
1775652351293495111,1775652351265017,2,14,14,False,0,0,True,True,4,0,1
1775652351804664911,1775652351769017,2,14,14,False,0,0,True,True,4,0,1
1775652352322089331,1775652352273199,2,14,14,False,0,0,True,True,4,0,1
1775652352843926676,1775652352777199,2,14,14,False,0,0,True,True,4,0,1
1775652353359006770,1775652353281475,2,14,14,False,0,0,True,True,4,0,1
1775652353874838596,1775652353785475,2,14,14,False,0,0,True,True,4,0,1
1775652354406670122,1775652354289817,2,14,14,False,0,0,True,True,4,0,1
1775652354920507435,1775652354793817,2,14,14,False,0,0,True,True,4,0,1
1775652355437450570,1775652355297817,2,14,14,False,0,0,True,True,4,0,1
1775652355951241655,1775652355801817,2,14,14,False,0,0,True,True,4,0,1
1775652356469668584,1775652356305817,2,14,14,False,0,0,True,True,4,0,1
1775652356994721912,1775652356809817,2,14,14,False,0,0,True,True,4,0,1
1775652357507370591,1775652357313817,2,14,14,False,0,0,True,True,4,0,1
1775652358038624620,1775652357817817,2,14,14,False,0,0,True,True,4,0,1
1775652358545812510,1775652358321817,2,14,14,False,0,0,True,True,4,0,1
1775652359056075008,1775652358825817,2,14,14,False,0,0,True,True,4,0,1
1775652359570178319,1775652359329817,2,14,14,False,0,0,True,True,4,0,1
1775652360094005834,1775652359833817,2,14,14,False,0,0,True,True,4,0,1
1775652360601697101,1775652360337817,2,14,14,False,0,0,True,True,4,0,1
1775652361120449722,1775652360841817,2,14,14,False,0,0,True,True,4,0,1
1775652361195679436,1775652360913817,2,14,14,False,0,0,True,True,4,0,1
1775652361208226361,1775652360925817,2,18,18,False,0,0,True,True,4,0,1
1775652361220430717,1775652360937817,2,18,18,False,0,0,True,True,4,0,1
1775652361731230923,1775652361441817,2,18,18,False,0,0,True,True,4,0,1
1775652362251453430,1775652361945817,2,18,18,False,0,0,True,True,4,0,1
1775652362770672137,1775652362449817,2,18,18,False,0,0,True,True,4,0,1
1775652363296284309,1775652362953817,2,18,18,False,0,0,True,True,4,0,1
1775652363804466522,1775652363457817,2,18,18,False,0,0,True,True,4,0,1
1775652364314737112,1775652363961817,2,18,18,False,0,0,True,True,4,0,1
1775652364842334233,1775652364465817,2,18,18,False,0,0,True,True,4,0,1
1775652365356778967,1775652364969817,2,18,18,False,0,0,True,True,4,0,1
1775652365879189844,1775652365882633,2,18,18,False,0,0,True,True,4,0,1
1775652366389373989,1775652366390326,2,18,18,False,0,0,True,True,4,0,1
1775652366814437124,1775652366813379,1,14,14,False,0,0,False,True,4,6,1
1775652367334455464,1775652367318641,1,14,14,False,0,0,False,True,4,6,1
