window_mean_roll,window_mean_pitch,window_mean_yaw,window_mean_roll_rate,window_mean_pitch_rate,window_mean_yaw_rate,window_peak_roll,window_peak_pitch,window_peak_yaw,window_peak_roll_rate,window_peak_pitch_rate,window_peak_yaw_rate
-0.009122132256240015,0.002562516592922732,1.829066326264493,-0.20922786445269084,-0.11200382031981373,-0.15510314425767854,-0.17467756039161994,0.053983383291127465,3.2109347563993,0.5493547306113947,0.07744708309276033,0.2650833075428256
