future_state_roll,future_state_pitch,future_state_yaw,future_state_roll_rate,future_state_pitch_rate,future_state_yaw_rate
0.029554081825727715,0.015022874847160098,89.48708345704853,-5.470289633049974,8.619122501774838,0.47666276691823023
