delta_state_roll,delta_state_pitch,delta_state_yaw,delta_state_roll_rate,delta_state_pitch_rate,delta_state_yaw_rate,delta_state_position_x,delta_state_position_y,delta_state_position_z,delta_state_velocity_x,delta_state_velocity_y,delta_state_velocity_z,delta_state_altitude,delta_state_vertical_speed,delta_state_heading
0.0,0.0,0.0,0.0,0.0,0.0,-12074973.33655659,211600760.34359613,1.8113779163689774,-0.5795336137895832,1.697348191087291,1.4476655495789117,-1.8113779163689774,-1.4476655495789117,0.0
