feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,-4.947731241587354e-05,8.4963248311264e-06,-8.658318661688358e-05,-1.643667699017287e-05
command_pitch,4.151626964217324e-05,-0.00011111309711021808,5.639115337047054e-05,-2.8803291197901365e-06
command_yaw,-3.3822246875605146e-05,1.6638224287441154e-06,2.8343399425184926e-05,1.1195191876822442e-05
command_throttle,0.0002440966000467672,6.560012166733026e-05,-3.592513885155038e-05,-4.695845546616692e-05
roll,-0.0067814278618596275,-0.007648850029255811,-0.002262972962797531,-0.0014128137468678388
pitch,-0.002834285737265897,0.0003627143647795122,0.00042437638332883755,0.002530731741940793
yaw,0.0006352306378567156,-4.471381107315067e-05,-6.905128466265544e-05,5.45558816172003e-05
roll_rate,-0.00041171117365164134,0.00023421573652113284,0.00034128962660756346,0.00032059061906858697
pitch_rate,0.0004294469438757148,-0.0002020618620633434,4.219441166522842e-05,-1.338953935758903e-06
yaw_rate,0.0005449864460258749,2.3346503124815508e-05,0.00016509506748957602,-0.0003198713217822933
position_x,9.06039220031768e-05,2.9311788744168128e-05,4.826667866994834e-05,1.2793303269741525e-05
position_y,2.1479872216849248e-05,6.949075146068474e-06,1.1442795050508442e-05,3.032965029215417e-06
position_z,9.01507879505163e-06,4.0183651065435205e-06,4.759176573541811e-07,4.239269174396336e-06
velocity_x,-7.469480499274378e-05,-0.00012468950526198466,6.86935143797972e-05,-2.4304892509133957e-05
velocity_y,0.00038310059644237426,8.950317611460012e-05,0.00014381348499615073,0.00012151884469754509
velocity_z,-5.6072958675601944e-05,-5.196046437372748e-06,-1.5179408800165619e-05,-1.3108216518568976e-06
altitude,-8.975274372734139e-06,-4.010320264394221e-06,-4.464317002025162e-07,-4.2167760947702705e-06
vertical_speed,5.5777565369368846e-05,5.197722386822481e-06,1.492367432217644e-05,1.0072763072356245e-06
heading,0.0006003591672269284,-3.541527566860474e-05,-0.00011045840312154788,-1.335565789114347e-05
mode_guided_nogps,6.157865423953863e-08,2.4344540624422653e-08,2.2519024181300387e-08,-3.812495417094247e-08
mode_stabilize,-5.3357733038765394e-08,-2.2300849795834667e-09,-4.5815446553445366e-08,-6.204620528690128e-08
integrator_yaw,-583.5048117052429,6267.736170241134,-3402.460720710592,-888.8472151304
control_output_roll,-0.8886547182020645,0.2685930588668058,-0.07336492155875607,0.2125146067176425
control_output_pitch,0.23219791392143363,-0.1114586425718274,0.4077837954676992,-0.38676706091741075
control_output_yaw,1.2117532221723415,0.16582985011840495,0.2475503239120187,-0.6070093821640932
command_roll__lag_1,1.2933326125421376e-05,2.255576328613729e-06,4.620884799192124e-06,5.699856937692569e-06
command_pitch__lag_1,-4.030249217296488e-06,-5.522836329008643e-06,3.127136623696357e-06,-3.4724512865101814e-07
command_yaw__lag_1,4.842866450166584e-06,1.2415311461393736e-06,8.38318420733808e-07,7.288224014686858e-07
command_throttle__lag_1,-3.6442660442059345e-06,-1.4999700113808025e-06,-2.4157535117260964e-07,4.54362594889531e-07
roll__lag_1,-0.007137877879049398,-0.007753121108485285,-0.002459563628892361,-0.001450625282719892
pitch__lag_1,-0.0028591370830784515,0.0003708228552606805,0.0003941089646924738,0.0024796393533130672
yaw__lag_1,0.0005887459959289471,-3.585647358186781e-05,-0.00011852093992879782,-1.9704289326813433e-05
roll_rate__lag_1,-0.0004137161720952951,0.00023286057673631248,0.00034135430817429314,0.00032379122591604605
pitch_rate__lag_1,0.0004232078205631699,-0.00020437711675588496,3.93824879414004e-05,-4.0475254397302934e-07
yaw_rate__lag_1,0.0005476698305857729,2.6724995596056393e-05,0.0001641088974957454,-0.0003266676816097476
position_x__lag_1,-2.471584467461915e-06,1.3465185691192742e-05,-4.219445152588277e-06,1.2870510941017716e-06
position_y__lag_1,-5.859495443785724e-07,3.1922512002829627e-06,-1.0003226463033625e-06,3.0512687226594983e-07
position_z__lag_1,1.2684106810500251e-05,5.415608630899323e-06,-2.107101944187704e-06,1.990682163497073e-06
velocity_x__lag_1,5.4320592477032857e-05,0.00010561834632765288,-7.460440271716656e-05,-1.0285081450715639e-06
velocity_y__lag_1,-0.00025334170408396813,-5.812872330281802e-05,-6.884113878005268e-05,-9.393741446318539e-05
velocity_z__lag_1,7.188296067260637e-05,-4.754865093836649e-06,2.835056920161057e-05,6.634598116684981e-06
altitude__lag_1,-1.2556278830510455e-05,-5.4106717743896835e-06,2.2016093809678206e-06,-1.9053644578108906e-06
vertical_speed__lag_1,-7.180261165251644e-05,4.796819351482346e-06,-2.8335192813353248e-05,-6.705452575379247e-06
heading__lag_1,0.0006002308618397531,-3.5218351632997954e-05,-0.0001102258214921755,-1.2564247937969655e-05
command_roll__lag_2,-4.0780598670646525e-06,1.6158101239622608e-06,-1.1830752359484023e-05,-2.1779757691329933e-06
command_pitch__lag_2,2.3368924072653573e-06,-6.111001892562561e-06,4.082110655709943e-06,4.784042239274423e-07
command_yaw__lag_2,2.2818017446032724e-06,7.633147765140985e-08,-1.0205820830981878e-07,-9.658172399462475e-07
command_throttle__lag_2,6.869159931126107e-06,-9.444874111461592e-07,3.091551029919866e-06,5.514931460540782e-07
roll__lag_2,-0.007170983658118328,-0.007751428849744394,-0.002488755373841742,-0.0014887456444346945
pitch__lag_2,-0.002847500406725458,0.00037338506454640924,0.00040007153648416823,0.0024806386819667056
yaw__lag_2,0.0006003769690251879,-3.528666483546428e-05,-0.00011001824979820416,-1.2174003984720894e-05
roll_rate__lag_2,-0.0004112058216893302,0.00023267819612822986,0.00034353375010465935,0.00032647437501381394
pitch_rate__lag_2,0.0004240764502424829,-0.00020428764654515605,3.994805156673278e-05,-5.182885834287337e-08
yaw_rate__lag_2,0.0005494236926497649,2.6534859304617524e-05,0.00016578352077307836,-0.00032426295635132395
position_x__lag_2,-4.8420110661476765e-06,3.319087314546317e-06,-6.0172284430036445e-06,-3.396797993849869e-06
position_y__lag_2,-1.147916962780257e-06,7.868706967773848e-07,-1.4265309057520096e-06,-8.052938893338972e-07
position_z__lag_2,-6.445507315809337e-06,-3.1737639519879324e-06,7.843532186607058e-07,-2.9532700788174277e-06
velocity_x__lag_2,0.00011220129204816658,9.844767773757627e-05,-5.151852540667052e-05,9.823654305162559e-06
velocity_y__lag_2,-0.0002847511427152662,-7.632872889820699e-05,-7.113897052287122e-05,-6.632795535739288e-05
velocity_z__lag_2,-3.804009751127953e-05,6.890298561139867e-06,-1.2624356113358335e-05,-6.862097886293165e-06
altitude__lag_2,6.4479415585309235e-06,3.1765444519937738e-06,-7.856537460353703e-07,2.9456757255419896e-06
vertical_speed__lag_2,3.8043830356219725e-05,-6.917798782607439e-06,1.266569313688655e-05,6.984307494313091e-06
heading__lag_2,0.0006003769692567875,-3.528666481467894e-05,-0.00011001824979820416,-1.2174003984720894e-05
command_roll__lag_3,-0.0001526515532564949,-1.3496945282778625e-05,-0.00012760559315518863,-5.5233962297433007e-05
command_pitch__lag_3,4.650742040827768e-06,-9.943016302044434e-05,4.185371568906695e-05,-1.919730908020434e-05
command_yaw__lag_3,-3.685495663559264e-05,-3.4066832253306843e-07,3.0175213023764483e-05,1.0885236124768333e-05
command_throttle__lag_3,0.0002628105372976627,7.294891192239291e-05,-2.8944543418105354e-05,-4.602359539286056e-05
roll__lag_3,-0.0071709836663423655,-0.007751428854823978,-0.0024887553732793207,-0.0014887456383511463
pitch__lag_3,-0.0028475004105703756,0.0003733850645218074,0.000400071534798726,0.0024806386805509874
yaw__lag_3,0.0006003769692567875,-3.528666481467894e-05,-0.00011001824979820416,-1.2174003984720894e-05
roll_rate__lag_3,-0.0004112058216893302,0.00023267819612822986,0.00034353375010465935,0.00032647437501381394
pitch_rate__lag_3,0.0004240764502424829,-0.00020428764654515605,3.994805156673278e-05,-5.182885834287337e-08
yaw_rate__lag_3,0.0005494236926497649,2.6534859304617524e-05,0.00016578352077307836,-0.00032426295635132395
position_x__lag_3,-9.198346970808473e-05,-2.372623761700274e-05,-5.376217480055351e-05,-1.4065447673576318e-05
position_y__lag_3,-2.180692767776779e-05,-5.624883946533059e-06,-1.2745636528697776e-05,-3.3345578980084176e-06
position_z__lag_3,-1.6528013712807093e-05,-7.486907282748925e-06,2.4042038463354953e-06,-2.952094386500282e-06
velocity_x__lag_3,-0.00012743809556804264,-5.5761966505381476e-05,4.301815653855691e-05,1.438671715819735e-05
velocity_y__lag_3,0.00018374381018793908,6.0246542038668655e-05,-4.1594660182943207e-05,4.4585269607367465e-05
velocity_z__lag_3,2.302345635273084e-05,2.416728357280812e-06,-2.8634414690224743e-06,1.7192295566107824e-08
altitude__lag_3,1.6507075980390436e-05,7.479029438397786e-06,-2.410457880640547e-06,2.9665195888505674e-06
vertical_speed__lag_3,-2.3174908163274087e-05,-2.4167283572808125e-06,2.7435738690535183e-06,-1.437714587172296e-07
heading__lag_3,0.0006003769692567875,-3.528666481467894e-05,-0.00011001824979820416,-1.2174003984720894e-05
